chr	start	end
chr8	87944200	87944349
chr8	70698850	70699149
chr8	33872550	33872799
chr7	126799950	126800349
chr7	80082400	80082649
chr7	28810000	28810299
chr7	28378900	28379549
chr7	27487900	27488249
chr7	25247050	25247249
chr7	25235600	25235799
chr7	19547300	19547449
chr7	4493050	4493199
chr6	149027750	149027999
chr6	146549950	146550199
chr6	127151900	127152199
chr6	127148500	127148849
chr6	124840000	124840499
chr6	119448250	119448499
chr6	88198000	88198249
chr6	83446850	83447049
chr5	145164500	145164649
chr5	142895900	142896049
chr5	129724900	129725049
chr5	124024950	124025199
chr5	123149750	123150599
chr5	121814950	121815199
chr5	117375400	117375499
chr5	115649750	115649899
chr5	74585800	74586099
chr5	53588900	53589249
chr5	23433000	23433299
chr4	150092200	150092399
chr4	139623850	139624149
chr4	132422450	132422699
chr4	129672550	129672699
chr4	115765450	115765599
chr4	109477500	109477699
chr4	101651150	101651499
chr4	84675550	84675649
chr4	82443150	82443249
chr4	57955950	57956099
chr4	43630500	43630649
chr4	43561750	43561899
chr4	16003850	16003999
chr3	108272550	108272699
chr3	104781250	104781449
chr3	95016050	95016249
chr3	90253300	90253549
chr3	88141950	88142199
chr3	64763750	64763949
chr3	57736050	57736199
chr3	8665600	8665799
chr2	164832900	164833399
chr2	155984450	155984549
chr2	155693950	155694149
chr2	128966950	128967149
chr2	94384200	94384399
chr2	32187400	32187599
chr2	30442100	30442499
chr2	30264050	30264299
chr2	27017700	27017899
chr2	26344500	26344599
chr19	45363550	45364049
chr19	16132300	16132549
chr19	10525250	10525449
chr19	7205750	7206199
chr19	5475300	5475399
chr19	4289750	4289899
chr19	4164800	4165049
chr18	77714000	77714249
chr18	61399250	61399549
chr18	61053350	61053549
chr18	56724900	56725099
chr18	36434450	36434599
chr18	34331150	34331399
chr17	84187600	84188149
chr17	66446700	66446949
chr17	65612500	65612799
chr17	56303400	56303599
chr17	56009400	56009649
chr17	35242100	35242349
chr17	33930050	33930249
chr17	31854800	31854949
chr17	8311100	8311249
chr16	91555350	91555749
chr16	38089850	38089999
chr16	15886700	15886899
chr15	99633250	99633349
chr15	99319000	99319149
chr15	84231950	84232149
chr15	79440550	79440699
chr15	76197050	76197599
chr15	68362350	68362499
chr15	38300900	38301249
chr15	25735350	25735499
chr15	12549200	12549399
chr15	5119600	5119849
chr14	70136900	70137099
chr14	64993050	64993249
chr14	54432950	54433299
chr14	46883350	46883449
chr14	45350900	45351099
chr14	31432350	31432499
chr14	31382250	31382399
chr14	31001250	31001549
chr12	111444150	111444499
chr12	89944900	89945049
chr12	88402400	88402999
chr12	73585600	73585799
chr12	24651800	24651949
chr11	120345050	120345249
chr11	116191500	116191899
chr11	102027300	102027499
chr11	100957200	100957399
chr11	98774450	98774599
chr11	98764500	98764749
chr11	97696950	97697099
chr11	83473200	83473499
chr11	70647550	70647999
chr11	69911400	69911699
chr11	51856500	51856699
chr11	6349750	6349999
chr10	127059200	127059449
chr10	94937600	94937699
chr10	81138050	81138449
chr10	79872700	79873099
chr10	78161450	78161799
chr10	70096400	70096649
chr1	172126750	172127049
chr1	138838400	138838649
chr1	135581700	135581999
chr1	93480400	93480549
chr1	75426450	75426749
chr1	74792150	74792349
chr1	74013250	74013549
chr1	74000500	74000649
chr1	73932800	73933099
chr1	63658800	63658999
chr1	51913100	51913299
chr9	107681800	107682049
chr9	62531500	62531699
chr9	54560050	54560199
chr7	120982650	120982849
chr6	72958200	72958349
chr6	28133650	28133799
chr5	111261150	111261299
chr5	110377350	110377499
chr3	104818250	104818449
chr19	24280350	24280499
chr19	5490800	5490949
chr19	4398000	4398149
chr18	60925500	60925649
chr17	64331650	64331749
chr17	47599150	47599249
chr17	30206850	30207049
chr15	85378700	85378849
chr15	83387750	83387949
chr13	43301400	43301549
chr12	76773900	76774049
chr11	120630700	120630899
chr11	120230800	120230899
chr11	117413200	117413399
chr11	113389750	113389899
chr11	75567100	75567199
chr10	61490800	61490949
chr1	135681000	135681149
chr1	93492400	93492499
chr8	122551050	122551249
chr7	111039750	111039949
chr5	107720950	107721099
chr4	129987800	129987949
chr4	126753150	126753399
chr4	106315800	106315999
chr3	89394500	89394749
chr2	168552450	168552649
chr2	167348700	167348849
chr17	56752350	56752499
chr17	29660850	29660999
chr10	60520000	60520199
chr10	21994200	21994399
chr1	135832250	135832399
chrX	74429950	74430149
chr9	109059000	109059399
chr9	107618200	107618599
chr9	105053450	105053599
chr9	102625600	102625999
chr9	87729600	87729749
chr9	48659150	48659349
chr9	44355450	44355699
chr9	44250350	44250499
chr9	27965750	27965949
chr8	122666600	122666749
chr8	122443800	122443999
chr8	120627200	120627349
chr8	120510800	120510899
chr8	119311100	119311249
chr8	70782200	70782399
chr8	70774500	70774749
chr8	24988050	24988149
chr8	4330100	4330249
chr7	144917450	144917599
chr7	137312100	137312249
chr7	126799000	126799099
chr7	126693800	126693999
chr7	120673850	120674099
chr7	101975150	101975399
chr7	101905850	101906049
chr7	100929050	100929249
chr7	59544650	59544799
chr7	45708150	45708349
chr7	43952050	43952299
chr7	28889500	28889699
chr7	28441850	28441999
chr7	25281350	25281549
chr7	25218000	25218249
chr7	24597750	24597949
chr7	15976350	15976449
chr7	5061200	5061499
chr7	4791800	4791949
chr5	139281450	139281599
chr5	137307450	137307599
chr5	136989450	136989599
chr5	131538700	131538899
chr5	124425600	124425899
chr5	123749150	123749399
chr5	121823800	121823999
chr5	112326250	112326449
chr5	44226850	44227099
chr5	24527100	24527399
chr4	154962600	154962899
chr4	141164000	141164199
chr4	139262800	139262999
chr4	134915250	134915549
chr4	119195150	119195399
chr4	109059000	109059449
chr3	96560550	96560749
chr3	90082800	90082899
chr3	58691200	58691399
chr3	35971500	35971599
chr2	164884350	164884449
chr2	160962850	160963049
chr2	158115750	158115899
chr2	157040150	157040349
chr2	152828700	152828849
chr2	144765900	144766099
chr2	118699700	118699949
chr2	109890850	109890999
chr2	103796750	103796949
chr2	76675000	76675399
chr2	32880900	32881049
chr2	32879050	32879249
chr2	32733800	32734049
chr2	32627400	32627649
chr2	30416050	30416399
chr2	30093000	30093249
chr2	26444700	26444899
chr2	25426650	25426849
chr19	45028850	45029049
chr19	45027250	45027599
chr19	42099700	42099849
chr19	10605600	10605799
chr19	9993250	9993399
chr19	6952100	6952399
chr19	6951750	6951999
chr19	5849400	5849649
chr19	5724800	5724949
chr19	5097600	5097849
chr19	4162500	4162649
chr17	75538250	75538749
chr17	66100900	66101049
chr17	56567250	56567399
chr17	56208950	56209149
chr17	45573650	45573849
chr17	35241500	35241699
chr17	34840850	34841099
chr17	28233550	28233699
chr16	92698400	92698549
chr16	84835000	84835199
chr16	33061200	33061449
chr16	4684050	4684249
chr15	99458400	99458599
chr15	81894150	81894449
chr15	76353500	76353799
chr15	26739350	26739549
chr14	70100300	70100449
chr14	63199650	63199799
chr14	50944550	50944799
chr14	20639950	20640099
chr13	112463950	112464149
chr13	108766450	108766649
chr13	59728600	59728749
chr12	108811450	108811649
chr12	99392150	99392399
chr12	85336450	85336549
chr12	71309850	71309999
chr11	121334700	121334849
chr11	120688850	120689149
chr11	117971550	117971749
chr11	117266850	117267049
chr11	116592800	116592999
chr11	104410000	104410149
chr11	103060300	103060499
chr11	100958200	100958499
chr11	100849700	100849849
chr11	100714150	100714299
chr11	98959650	98959849
chr11	98092750	98092899
chr11	95510800	95511099
chr11	72606900	72607399
chr11	29514750	29514949
chr10	127312200	127312299
chr10	119239900	119240449
chr10	99262200	99262499
chr10	86342800	86343049
chr10	85885000	85885349
chr10	81412850	81412999
chr10	81033900	81034149
chr10	80153350	80153649
chr10	60019950	60020149
chr10	42761600	42761849
chr10	41485450	41485599
chr1	172119350	172119649
chr1	131096750	131096949
chr1	97923800	97923999
chr1	75168600	75168799
chr1	58423150	58423499
chr1	44674550	44674749
chr1	12834650	12834899
chr9	119981900	119982099
chr9	107666650	107666799
chr9	45430500	45430649
chr8	124677100	124677299
chr8	84903500	84903649
chr8	71493600	71493799
chr7	118855700	118855849
chr7	27591850	27591999
chr5	38379550	38379699
chr4	133673900	133674049
chr4	16163500	16163649
chr3	123211900	123212099
chr2	104816800	104816949
chr2	33595100	33595199
chr2	27972950	27973099
chr18	80265150	80265399
chr18	4377000	4377199
chr17	78417950	78418099
chr17	56566300	56566499
chr16	8770750	8770899
chr15	101045900	101046049
chr15	98594350	98594549
chr15	76185950	76186049
chr15	36793350	36793649
chr13	56166250	56166399
chr12	100304650	100304799
chr12	3891850	3891999
chr11	120808350	120808549
chr11	113683750	113683849
chr11	101984350	101984499
chr11	101316300	101316449
chr11	97464550	97464749
chr11	72411500	72411649
chr10	84441300	84441449
chr10	81544800	81544949
chr10	80634750	80634899
chr1	182517300	182517449
chr1	159234750	159234899
chr7	92669650	92669849
chr7	67072000	67072149
chr2	73603450	73603649
chr1	132190800	132190949
chr4	123917500	123917699
chr15	82338550	82338849
chr1	64691300	64691399
chr7	25268800	25269049
chr2	103703450	103703599
chr9	119579100	119579199
chr8	111260750	111260899
chr8	22858850	22858999
chr8	12948450	12948649
chr7	45502350	45502499
chr7	27163600	27163749
chr6	113465550	113465799
chr6	34879550	34879699
chr6	31371300	31371449
chr6	28135850	28135999
chr5	143681650	143681799
chr5	143289350	143289499
chr5	135632900	135633099
chr4	136325200	136325449
chr4	82636250	82636399
chr2	157279050	157279499
chr2	49451550	49451699
chr19	37042750	37042849
chr17	56993550	56993749
chr17	25147300	25147399
chr16	36071450	36071649
chr15	101230350	101230449
chr15	76351500	76351699
chr13	33963200	33963349
chr13	28886250	28886399
chr12	112922800	112922899
chr12	108212050	108212249
chr12	85146500	85146649
chr11	117791200	117791349
chr11	86656900	86657049
chr11	85832750	85832899
chr11	85235450	85235599
chr11	77930650	77930799
chr11	69404450	69404599
chr10	79664200	79664399
chr10	61345500	61345649
chr1	93601900	93602049
chr1	36573300	36573449
chr9	122821150	122821349
chr9	106429700	106429849
chr9	95503400	95503549
chr9	75410600	75410799
chr9	46197350	46197499
chr9	44603850	44604149
chr8	121346900	121347149
chr8	120537500	120537649
chr8	111550350	111550549
chr8	95331750	95332049
chr8	72584400	72584599
chr8	33844150	33844449
chr7	127207500	127207649
chr7	127023200	127023299
chr7	114275750	114275949
chr7	102065600	102065799
chr7	64741450	64741649
chr7	46815950	46816349
chr7	44867000	44867149
chr7	27332350	27332599
chr7	25629400	25629549
chr7	25389600	25389749
chr7	19346100	19346249
chr7	13008150	13008349
chr7	4137050	4137249
chr7	3629400	3629799
chr6	88904400	88904599
chr6	85915600	85915849
chr6	31524950	31525149
chr5	146832900	146832999
chr5	139383200	139383349
chr5	137530500	137530749
chr5	124259350	124259599
chr5	49188350	49188499
chr5	36950200	36950299
chr5	34655050	34655249
chr5	34169250	34169399
chr5	31792100	31792299
chr4	155069650	155069799
chr4	148120550	148120749
chr4	141866800	141866899
chr4	137594150	137594349
chr4	137473700	137474099
chr4	134749250	134749599
chr4	131873150	131873349
chr4	126109950	126110149
chr4	123402700	123402849
chr4	123359200	123359349
chr4	117882150	117882399
chr4	88788400	88788549
chr4	82506150	82506449
chr4	62348300	62348449
chr4	46507700	46507899
chr4	33273600	33273799
chr3	138143450	138143649
chr3	107696000	107696149
chr3	96559400	96559549
chr3	95741900	95742099
chr3	92081050	92081449
chr3	88509400	88509799
chr3	88145950	88146099
chr3	59969850	59970049
chr3	53478400	53478549
chr2	181605700	181605899
chr2	158269700	158269849
chr2	157020150	157020299
chr2	155591900	155592099
chr2	131295550	131295649
chr2	121413250	121413649
chr2	118762350	118762499
chr2	118696550	118696649
chr2	105904050	105904449
chr2	103797650	103797799
chr2	74699000	74699199
chr2	73270850	73271049
chr2	61811300	61811549
chr2	29989550	29989799
chr19	47614250	47614549
chr19	46045900	46046099
chr19	29805050	29805199
chr19	8884050	8884149
chr19	5921100	5921299
chr19	5424600	5424799
chr19	5406850	5407049
chr18	61637900	61638099
chr18	36797950	36798149
chr17	47694650	47694899
chr17	47505100	47505299
chr17	46947200	46947399
chr17	35021000	35021399
chr17	34606150	34606499
chr17	30117050	30117199
chr16	38709750	38709899
chr16	36000400	36000499
chr16	35053550	35053749
chr16	30516700	30516899
chr16	18588950	18589099
chr15	102985600	102985749
chr15	99474450	99474699
chr15	97766100	97766399
chr15	77800450	77800599
chr15	75836150	75836299
chr15	43282500	43282649
chr14	121379200	121379349
chr13	93850550	93850799
chr13	81711100	81711499
chr13	65279400	65279649
chr13	58181000	58181149
chr12	110504550	110504699
chr12	108490900	108491149
chr12	102878050	102878349
chr12	100112000	100112199
chr12	85473550	85473749
chr12	55492250	55492499
chr12	16558150	16558349
chr12	8681300	8681549
chr12	4918400	4918549
chr11	120794800	120794949
chr11	118221250	118221399
chr11	117868350	117868549
chr11	106779950	106780499
chr11	106776000	106776249
chr11	101666400	101666549
chr11	100966400	100966749
chr11	95118200	95118299
chr11	84814800	84814999
chr11	80375250	80375449
chr11	77686550	77686849
chr11	75067050	75067199
chr11	72614300	72614449
chr11	70699850	70700049
chr11	69514150	69514349
chr11	53770000	53770299
chr11	4218200	4218499
chr10	128916400	128916649
chr10	128097300	128097499
chr10	127666800	127666999
chr10	81317750	81317949
chr10	80928700	80928999
chr10	80114250	80114449
chr10	80070900	80071099
chr10	78163150	78163299
chr10	40301300	40301499
chr10	37136900	37136999
chr10	5441600	5441799
chr1	172632700	172632899
chr1	165461200	165461549
chr1	105663850	105663999
chr1	89642950	89643099
chr1	86064500	86064749
chr1	34840200	34840349
chr8	123562950	123563149
chr7	16312050	16312399
chr8	70776500	70776649
chr7	45126650	45126799
chr5	136040000	136040149
chr3	87756700	87756849
chr2	181581750	181581899
chr17	46248300	46248499
chr11	98360500	98360599
chr11	88391450	88391599
chr11	82951750	82951949
chr10	80170650	80170849
chr8	95109500	95109699
chr7	141469700	141469899
chr7	67373300	67373449
chr7	45459550	45459799
chr7	25390650	25390799
chr5	139800750	139800899
chr5	136965250	136965399
chr5	117365200	117365349
chr5	48696000	48696199
chr3	98041050	98041199
chr3	95255000	95255149
chr3	65957600	65957749
chr2	85050750	85050899
chr2	31033350	31033499
chr2	30038000	30038099
chr19	45010150	45010299
chr17	86756000	86756149
chr17	47923750	47923899
chr15	88726950	88727149
chr15	50888800	50888949
chr13	54693450	54693599
chr11	118164900	118165049
chr11	68588950	68589249
chr10	80992800	80992949
chr10	62792050	62792199
chr1	135512400	135512549
chr1	132530550	132530699
chr1	106756850	106756999
chrX	159415100	159415299
chrX	149952550	149952699
chrX	101640700	101640949
chrX	94122850	94123099
chr9	110535050	110535299
chr9	106449700	106449949
chr9	67043500	67043699
chr9	57072700	57072899
chr9	56892450	56892599
chr9	54952150	54952349
chr9	10049600	10049899
chr8	123212250	123212449
chr8	123066250	123066449
chr8	120485450	120485799
chr8	115707950	115708199
chr8	107031050	107031349
chr8	40511300	40511499
chr8	25791600	25791799
chr8	22922300	22922449
chr8	13105250	13105449
chr7	141469100	141469549
chr7	109533900	109534099
chr7	102070450	102070599
chr7	100638700	100638999
chr7	83896450	83896699
chr7	28315350	28315499
chr7	25239700	25239799
chr7	19920800	19921049
chr7	13034500	13034649
chr6	125163150	125163349
chr6	111079850	111080049
chr6	17281300	17281449
chr5	125077050	125077249
chr5	124029500	124029599
chr5	123142450	123142699
chr5	122157750	122157949
chr5	115240950	115241199
chr5	112325750	112325999
chr5	31179800	31180099
chr5	24834700	24834849
chr4	155613750	155613999
chr4	154161850	154161999
chr4	147939650	147939799
chr4	143212450	143212699
chr4	138215700	138215949
chr4	137489200	137489399
chr4	135798000	135798199
chr4	133814200	133814449
chr4	107350250	107350399
chr4	49287250	49287399
chr3	152740600	152740849
chr3	101589100	101589249
chr3	96557000	96557299
chr3	29658050	29658199
chr2	180710900	180711299
chr2	167128650	167128799
chr2	160910900	160911099
chr2	160654400	160654649
chr2	152397450	152397599
chr2	130455950	130456099
chr2	34814350	34814449
chr2	30716450	30716799
chr2	30151100	30151349
chr2	26489450	26489649
chr19	45006250	45006349
chr19	6395900	6396199
chr19	5850650	5850799
chr19	5688000	5688149
chr19	5406050	5406349
chr19	4099750	4100099
chr18	34267700	34267849
chr18	32433450	32433599
chr17	90267600	90267749
chr17	86963800	86963899
chr17	85110400	85110549
chr17	47611850	47612049
chr17	32364100	32364249
chr17	28800400	28800599
chr17	28522100	28522449
chr17	28484850	28484949
chr17	28010000	28010199
chr16	38579400	38579499
chr15	102094000	102094249
chr15	101223450	101223649
chr15	99392950	99393099
chr15	89429350	89429599
chr15	84191400	84191699
chr15	79084900	79085199
chr15	38003750	38003899
chr15	21341650	21341899
chr14	56811100	56811299
chr14	20725150	20725349
chr13	102749100	102749249
chr13	100628750	100628949
chr13	76531800	76532049
chr13	64205050	64205349
chr13	63563650	63563899
chr13	58397600	58397749
chr13	55261550	55261749
chr13	49673350	49673499
chr12	105835950	105836149
chr12	83114200	83114449
chr12	69681700	69681849
chr12	51884600	51884799
chr11	120705950	120706099
chr11	116436750	116437149
chr11	103334750	103334949
chr11	102219700	102219949
chr11	101173800	101174099
chr11	101081750	101081899
chr11	98965850	98966149
chr11	97279200	97279549
chr11	75757800	75757999
chr11	75463150	75463249
chr11	73177400	73177599
chr11	70055050	70055149
chr11	69099750	69099899
chr11	68718700	68718899
chr11	59084500	59084649
chr11	4215250	4215399
chr11	3913700	3913849
chr11	3451600	3451799
chr10	128550500	128550649
chr10	81378250	81378449
chr10	80125650	80125899
chr10	80104100	80104349
chr10	79930900	79931049
chr10	14058650	14058749
chr1	179605400	179605699
chr1	178336700	178337049
chr1	177442150	177442399
chr1	156680700	156680849
chr1	156036150	156036349
chr1	151356850	151356999
chr1	99941900	99942099
chr1	93511650	93511999
chr1	74289900	74290149
chr1	38129800	38130049
chr1	25830150	25830349
chr7	100879250	100879399
chr7	45870900	45871049
chr7	28949650	28949749
chr5	116024200	116024399
chr19	10391100	10391249
chr17	47597000	47597099
chr16	38088350	38088699
chr12	70229600	70229749
chr2	164497550	164497749
chr2	35691800	35692149
chr9	119407900	119408049
chr9	106475750	106475949
chr9	75409250	75409399
chr9	37650700	37650849
chr9	32541600	32541749
chr8	91801100	91801299
chr8	70485550	70485699
chr8	45333500	45333649
chr7	101511100	101511299
chr7	28774700	28774849
chr5	142960350	142960499
chr5	75151300	75151449
chr4	137951950	137952149
chr4	137536200	137536349
chr2	181543950	181544199
chr2	165874200	165874349
chr2	19657650	19657849
chr19	47089800	47089899
chr19	6840350	6840549
chr19	5729300	5729449
chr19	5604300	5604399
chr19	5348950	5349049
chr18	38615900	38616049
chr18	12129100	12129249
chr15	76422750	76422849
chr12	86387850	86387999
chr12	21111300	21111449
chr11	119354100	119354249
chr11	118208350	118208549
chr11	116442500	116442649
chr11	54108550	54108699
chr11	5064650	5064849
chr10	128890700	128890899
chr10	18491950	18492099
chr1	91481100	91481299
chr1	74106800	74106999
chr8	123537250	123537399
chr8	14895150	14895299
chr5	136468150	136468349
chr4	154474450	154474649
chr4	138455900	138456099
chr2	156721550	156721849
chr2	92422850	92422999
chr2	29707900	29708049
chr19	45015150	45015299
chr17	15396350	15396499
chr16	33583550	33583749
chr15	10470350	10470549
chr11	78075750	78075899
chr11	6406400	6406549
chr10	81422350	81422499
chr8	120460750	120460899
chr5	33997400	33997599
chr4	149737050	149737249
chr13	32338250	32338449
chrX	133688400	133688649
chrX	48399550	48399799
chrX	12155300	12155549
chrX	6588050	6588199
chr9	122143700	122143899
chr9	57540900	57541149
chr9	44478800	44479149
chr9	37489000	37489199
chr9	21238550	21238749
chr9	13826750	13826949
chr8	117260500	117260699
chr8	70696300	70696449
chr8	66860650	66860949
chr8	54804100	54804199
chr8	25601250	25601449
chr8	11758100	11758349
chr8	11260050	11260399
chr7	141470250	141470399
chr7	141454400	141454749
chr7	128238100	128238299
chr7	126791650	126792049
chr7	97491100	97491199
chr7	34234400	34234599
chr7	29054200	29054399
chr7	19299250	19299399
chr7	19267650	19267849
chr7	16286250	16286549
chr7	16274350	16274499
chr6	140623100	140623299
chr6	130296700	130296799
chr6	121846650	121846799
chr6	42324950	42325099
chr6	34755200	34755399
chr6	29951200	29951399
chr5	150641000	150641149
chr5	147726000	147726299
chr5	137028950	137029249
chr5	136987750	136987949
chr5	136252450	136252599
chr5	135688300	135688449
chr5	125391350	125391549
chr5	123721200	123721349
chr5	123573050	123573249
chr5	115560100	115560599
chr5	115154250	115154549
chr5	113103500	113103749
chr5	98662300	98662499
chr5	53590400	53590599
chr5	23450750	23450899
chr4	155721350	155721549
chr4	155039300	155039599
chr4	150248950	150249149
chr4	139193400	139193649
chr4	133037900	133038199
chr4	119295850	119295999
chr4	117967650	117967749
chr4	107742300	107742449
chr4	102570300	102570499
chr4	40239950	40240249
chr3	95475050	95475199
chr3	90509200	90509399
chr2	160645950	160646149
chr2	152308650	152308849
chr2	141714650	141714949
chr2	131262400	131262699
chr2	121139200	121139349
chr2	109890600	109890699
chr2	32878550	32878699
chr2	32574800	32574999
chr2	30713500	30713699
chr2	25228300	25228399
chr2	25194900	25195149
chr2	16372500	16372699
chr19	57136250	57136449
chr19	36554050	36554399
chr19	6970300	6970499
chr19	6399200	6399549
chr19	5924850	5925249
chr18	82959600	82959799
chr18	82911550	82911849
chr18	61505800	61505949
chr18	36744050	36744299
chr18	36587500	36587649
chr18	16809150	16809299
chr17	88065750	88065999
chr17	72922100	72922299
chr17	56011100	56011199
chr17	46239600	46239899
chr17	35087400	35087549
chr17	34985000	34985249
chr17	33781250	33781499
chr16	84805850	84806049
chr16	57166750	57166949
chr16	43506350	43506449
chr16	35962250	35962449
chr16	20498900	20498999
chr16	9702000	9702149
chr15	97782800	97782999
chr15	84930350	84930499
chr15	79741800	79742299
chr15	76196700	76196799
chr14	87049650	87049899
chr14	56935450	56935599
chr13	112987350	112987499
chr13	92531050	92531199
chr13	74316800	74317149
chr13	6629150	6629249
chr12	112117200	112117549
chr12	98691950	98692049
chr12	76015850	76016099
chr11	107704250	107704449
chr11	106826900	106827149
chr11	106272150	106272299
chr11	106161800	106161999
chr11	104607200	104607299
chr11	96913800	96914049
chr11	94211450	94211899
chr11	84818450	84818599
chr11	77984550	77984799
chr11	75759000	75759099
chr11	75462150	75462299
chr11	69405750	69405999
chr11	54902850	54902999
chr10	128377000	128377199
chr10	99261650	99261899
chr10	87874950	87875199
chr10	80114900	80115399
chr10	79960500	79960649
chr10	68103750	68103999
chr10	21994650	21994799
chr10	19599500	19599649
chr1	75182550	75182699
chr1	74791550	74791699
chr1	74012300	74012499
chr1	39925350	39925549
chr1	12837450	12837599
chr9	85328250	85328399
chr9	74976000	74976149
chr8	122442600	122442699
chr8	83574600	83574749
chr8	4289850	4290049
chr8	3954150	3954299
chr7	105764950	105765099
chr7	82276350	82276499
chr7	56050100	56050249
chr7	45464750	45464899
chr7	44863300	44863449
chr7	27607750	27607899
chr7	19578000	19578099
chr6	28793000	28793149
chr5	147271100	147271299
chr5	114861500	114861649
chr5	110432150	110432349
chr5	24602550	24602699
chr4	126816250	126816399
chr4	124693650	124693799
chr4	107700650	107700749
chr3	102185400	102185599
chr3	96153900	96154049
chr2	32625700	32625849
chr2	31010200	31010299
chr19	47314250	47314349
chr19	46501950	46502099
chr19	44113300	44113449
chr19	42742450	42742599
chr19	6987450	6987599
chr19	4163000	4163149
chr19	3999450	3999599
chr18	80209550	80209649
chr18	13970350	13970499
chr17	56106100	56106249
chr17	34122550	34122699
chr17	26561800	26561999
chr16	85172750	85172899
chr16	38481150	38481299
chr15	102281850	102281999
chr15	102280350	102280549
chr14	57529550	57529699
chr14	49401700	49401849
chr14	25480900	25481099
chr14	20744900	20745049
chr13	68848100	68848199
chr13	58003950	58004049
chr12	73044150	73044299
chr11	109656600	109656749
chr11	100907950	100908049
chr11	98711950	98712049
chr11	96058350	96058499
chr11	76027300	76027449
chr11	46198650	46198749
chr10	127719700	127719849
chr10	80691250	80691399
chr10	80606250	80606399
chr10	80395900	80396049
chr1	153487200	153487299
chr1	134846400	134846549
chr1	132305450	132305599
chr1	75384850	75384999
chr9	75540550	75540699
chr8	119756050	119756249
chr8	89042550	89042849
chr7	19765300	19765499
chr5	143403800	143403899
chr5	65251050	65251199
chr16	32078850	32079049
chr15	99457200	99457349
chr15	98789800	98789949
chr15	84213650	84213799
chr11	102393100	102393349
chr11	79059750	79059849
chr10	26903000	26903149
chr8	120797150	120797299
chr3	96727850	96728099
chrX	142738750	142738899
chrX	37514850	37515049
chrX	12128150	12128399
chr9	107985800	107986099
chr9	106432200	106432549
chr8	125195150	125195349
chr8	122677350	122677549
chr8	107034550	107034799
chr8	84777450	84777599
chr8	84259900	84260199
chr8	68880700	68880849
chr8	36248750	36248899
chr7	140944650	140944949
chr7	132995400	132995649
chr7	127026100	127026299
chr7	105635500	105635699
chr7	104126250	104126399
chr7	102210000	102210149
chr7	80190300	80190449
chr7	45559400	45559699
chr7	35056400	35056549
chr7	28825500	28825649
chr7	25381200	25381449
chr7	25279150	25279299
chr7	25267100	25267349
chr7	25245900	25246049
chr7	24884550	24884699
chr7	19823900	19824149
chr7	19443650	19443799
chr6	115675900	115676149
chr6	86667600	86667799
chr6	31095350	31095499
chr5	143732550	143732699
chr5	143471050	143471149
chr5	122475450	122475649
chr5	120588350	120588549
chr5	111181650	111181799
chr5	100039650	100039849
chr5	43232800	43232999
chr5	38220400	38220699
chr4	151981050	151981249
chr4	150900400	150900599
chr4	135268350	135268599
chr4	133752850	133752999
chr4	133672750	133672899
chr4	133040550	133040699
chr4	133012600	133013049
chr4	126260450	126260799
chr4	118413200	118413449
chr4	108578500	108578849
chr4	42952050	42952299
chr4	19708950	19709299
chr3	152191850	152191999
chr3	146812700	146812849
chr3	127548100	127548249
chr3	121449000	121449099
chr3	104864800	104864949
chr2	166898000	166898199
chr2	166038650	166038849
chr2	121449350	121449449
chr2	75706450	75706549
chr2	32628650	32628849
chr2	29878750	29878899
chr2	24920900	24921049
chr19	27417500	27417599
chr19	5108550	5108699
chr18	49833050	49833249
chr17	56346400	56346649
chr17	40731150	40731399
chr17	35837450	35837749
chr17	35671750	35672049
chr17	34899150	34899499
chr17	21450250	21450499
chr16	38511150	38511349
chr16	32947200	32947399
chr16	18876500	18877199
chr16	4559800	4560099
chr16	3911450	3911549
chr15	80797900	80798349
chr15	73750200	73750449
chr15	50786250	50786399
chr14	55015550	55015699
chr14	54576000	54576099
chr13	112892200	112892349
chr12	112669800	112669949
chr12	76403900	76403999
chr12	69676400	69676599
chr12	31950000	31950149
chr12	24658950	24659099
chr11	120793300	120793499
chr11	120489450	120489699
chr11	115213550	115213749
chr11	101060350	101060699
chr11	97455600	97455749
chr11	86649200	86649299
chr11	86546150	86546349
chr11	77811000	77811099
chr11	75531300	75531549
chr11	73178650	73178849
chr11	69614250	69614399
chr11	68712750	68712899
chr10	120186800	120186949
chr10	116208400	116208549
chr10	94576450	94576599
chr10	81428400	81428549
chr10	81412100	81412549
chr10	81404100	81404249
chr10	80102500	80102649
chr10	79954000	79954099
chr10	79857550	79857699
chr10	77515600	77515749
chr10	33168800	33169149
chr1	191061850	191061999
chr1	157407800	157407999
chr1	138516400	138516599
chr1	86527100	86527299
chr1	60497600	60497749
chr9	122856700	122856849
chr9	121214250	121214349
chr9	79792900	79793049
chr9	54611650	54611749
chr9	48728250	48728349
chr9	44721600	44721699
chr8	107096050	107096199
chr7	126763900	126764049
chr6	55339600	55339749
chr6	31661450	31661599
chr5	149052800	149052949
chr5	139386250	139386399
chr5	124503850	124503999
chr5	116014450	116014549
chr5	113737650	113737749
chr5	67847550	67847699
chr5	36610800	36610949
chr5	28070750	28070849
chr4	149099200	149099349
chr4	147904400	147904499
chr4	139436600	139436699
chr4	43027350	43027499
chr4	15958150	15958349
chr3	105705750	105705899
chr2	70806450	70806549
chr2	35629700	35629799
chr2	32775750	32775949
chr19	46509000	46509149
