chr	start	end
chr17	32351800	32352199
chr5	147257400	147257999
chr9	44789400	44790599
chr9	48008600	48008999
chr10	85705400	85708399
chr20	19950200	19954999
chr9	42919000	42921199
chr2	25388200	25389999
chr19	37756800	37758399
chr15	24397200	24397999
chr15	57949200	57950399
chr4	21706400	21707199
chr1	201299000	201301399
chr1	280643200	280645799
chr12	24375400	24377799
chr4	84583000	84585199
chr12	11341400	11344799
chr4	76898600	76900999
chr15	49693600	49698799
chr17	87555200	87557199
chr1	44281000	44285399
chr1	183338000	183338399
chr9	14726400	14731999
chr5	147434800	147435999
chr2	225255200	225255999
chr5	107709200	107710999
chr1	54658800	54660999
chr8	21851600	21853199
chr6	128620400	128622399
chr9	75432200	75433999
chr18	77433600	77435999
chr3	136997200	136997799
chr6	144476800	144477999
chr5	152916600	152922799
chr4	55985000	55986399
chr14	44773200	44774399
chr17	84023200	84024999
chr9	35350400	35350999
chr1	20860000	20862599
chr2	31719000	31720799
chr2	208077400	208080199
chr1	222215600	222218999
chr1	220699800	220702999
chr17	14468600	14469799
chr4	106568600	106569199
chr16	71023200	71024599
chr3	38118000	38120199
chr5	172355800	172356799
chr12	14580200	14580599
chr15	54688200	54690999
chr5	160463600	160464799
chr1	65701400	65703199
chr1	184441800	184445799
chr18	17999400	18001599
chr1	101955200	101959199
chr1	32292200	32293799
chr3	19753000	19753799
chr11	37015200	37016599
chr16	30467000	30468199
chr11	31743400	31747199
chr18	4638600	4641399
chr14	93922400	93924199
chr7	11211200	11218599
chr5	122352200	122354399
chr6	24517600	24519999
chr3	152332600	152334999
chr14	82809000	82809999
chr10	51424800	51425799
chr10	35327400	35328999
chr6	89307800	89308599
chr12	27808400	27809599
chr10	93623200	93625199
chr1	100475400	100479599
chr4	66656200	66657599
chr10	75176200	75177799
chr11	75014800	75015799
chr6	126203000	126205399
chr4	17907600	17910999
chr4	124040800	124043599
chr12	31234000	31236199
chr17	27643000	27644599
chr14	34646800	34648799
chr3	110294800	110296199
chr12	26121200	26122399
chr13	101791600	101791999
chr8	58908200	58910799
chr4	146771600	146773399
chr2	25631600	25633599
chr3	79256400	79258599
chr4	39391400	39392399
chr10	66546600	66551199
chr1	268285800	268286599
chr3	56328400	56330199
chr6	60676600	60678199
chr10	6271200	6273799
chr19	37015000	37016599
chr12	1748800	1749199
chr1	279961600	279964599
chr7	63416400	63417599
chr15	108882600	108883799
chr1	102237800	102245199
chr4	25562200	25563199
chr9	4113400	4114199
chr11	35646200	35647999
chr4	165279000	165280599
chr8	50764400	50766799
chr11	66744200	66744799
chr8	116162000	116163599
chr2	230950600	230953399
chr14	99432200	99432999
chr3	14541200	14542999
chr18	15627200	15632199
chr2	83956600	83957599
chr11	69648000	69649399
chr7	119934000	119935399
chr9	97293400	97295399
chr11	87937800	87940399
chr19	49197600	49199599
chr1	52343200	52345399
chr9	4696400	4696799
chr13	92345600	92346599
chr2	183431600	183434799
chr3	110219000	110220999
chr16	2762200	2763399
chr1	56859800	56860199
chr2	141907800	141909999
chr3	117370200	117370799
chr6	107939800	107940999
chr8	94313400	94315599
chr13	108872000	108874199
chr1	188089600	188090399
chr1	276151600	276153199
chr14	13785000	13785799
chr19	57855600	57859199
chr1	158055400	158057399
chr1	183381400	183381799
chr1	203479200	203480599
chr7	113718000	113723599
chr19	61936000	61936799
chr2	7333200	7333999
chr3	172571600	172573199
chr11	80314200	80316399
chr14	75844400	75845199
chr15	5962400	5963799
chr2	31041000	31042599
chr20	27471600	27475399
chr8	116774600	116776399
chr9	2309400	2310799
chr1	191588600	191589199
chr2	12539400	12540599
chr7	59486000	59486999
chr5	142892000	142893199
chr13	101534200	101535399
chr3	153592400	153593999
chr5	56435800	56438799
chr10	30441600	30441999
chr2	244076400	244081999
chr2	38903200	38905399
chr14	20852600	20855999
chr4	129468600	129469999
chr15	56887600	56890199
chr5	156078400	156084799
chr12	9581800	9583799
chr9	99866200	99868599
chr10	54180200	54187199
chr16	75857800	75859599
chr17	76882600	76884999
chr3	54298200	54300199
chr3	136915000	136917799
chr1	129297000	129300999
chr6	6333400	6337599
chrX	16030000	16031199
chr3	10230000	10231999
chr5	4791400	4793799
chr11	51358000	51358799
chr20	46770800	46772599
chr13	77411000	77411799
chr9	119227000	119230399
chr2	172319400	172322799
chr7	120905400	120906399
chr14	10664600	10668199
chr18	56643600	56646799
chr2	95018400	95020799
chr5	22652800	22653799
chr14	43051200	43055399
chr1	32354000	32359199
chr11	71718200	71720199
chr3	18783200	18783999
chr14	80843600	80845599
chr6	102922600	102924199
chr15	59649200	59649799
chr10	88820800	88821999
chr5	98412800	98413999
chr5	137959600	137963799
chr14	33182800	33185399
chr2	232516600	232517999
chr1	256965600	256968199
chr7	107625800	107626399
chr8	36072800	36077999
chr18	7704600	7705599
chr9	116968400	116970199
chr10	40172600	40173799
chr9	15132600	15133999
chr18	53270800	53274399
chr17	44591200	44595199
chr5	160158000	160159999
chr12	2173000	2174199
chr12	46596000	46596799
chr14	89303800	89305799
chr19	40146400	40148399
chr7	136955400	136957399
chr5	55680800	55681999
chr13	37348600	37350599
chr19	17493000	17493999
chr17	34113000	34114199
chr7	10125200	10126399
chr1	266068200	266072599
chr14	106904800	106905599
chr9	72990200	72991399
chr3	3787200	3793799
chr4	100447400	100451399
chr7	75695400	75697799
chr10	92146400	92148999
chr2	144721000	144722999
chr10	48148400	48150199
chr5	1070600	1071599
chr4	60539400	60541999
chr1	51130200	51131599
chr4	157021400	157022599
chr16	5167200	5168599
chr9	4097200	4098599
chr12	49514200	49518399
chr6	11603800	11605599
chr4	123010400	123015399
chr9	47096400	47098199
chr9	100117400	100118799
chr12	26828400	26829799
chr13	93072000	93073599
chr15	19849600	19850399
chr20	27258600	27259399
chr1	141618200	141619599
chr9	70284000	70287399
chr16	23696800	23698799
chr5	172866600	172867999
chr8	31940200	31940599
chr16	85570400	85571999
chr5	140967400	140969799
chr12	44079600	44081399
chr18	80644800	80646399
chr7	128496400	128497999
chr14	81140200	81144999
chr17	57799600	57802799
chr14	43686800	43690199
chrX	2211800	2212199
chr13	95799400	95801399
chr15	18810400	18813399
chr3	121099400	121102199
chr15	107518000	107519199
chr9	69774000	69776399
chr10	34829800	34830799
chr15	47651200	47652199
chr20	20411400	20412399
chr19	38554800	38556799
chr18	69840200	69842399
chr2	28521000	28523599
chr17	18312800	18313999
chr1	264659600	264662599
chr5	125453800	125455399
chr7	98473000	98475599
chr2	22450400	22452599
chr4	12203800	12206599
chr5	166792200	166795999
chr5	24647200	24648199
chr1	278962400	278964199
chr2	29387400	29389399
chr8	110865400	110866199
chr10	9811200	9812599
chr2	57066800	57067199
chr19	16938200	16939799
chr6	145400200	145403799
chr1	48468400	48472999
chr10	109681400	109682599
chr6	136975600	136976999
chr7	58314400	58315999
chr18	33611600	33612399
chr16	12290600	12291599
chr6	48020200	48022199
chr17	57960600	57961599
chr12	21371800	21373599
chr10	72269600	72271599
chr1	109091800	109092599
chr3	71651200	71652599
chr1	85004600	85005599
chr10	105573800	105576799
chr18	13410400	13410999
chr8	39560400	39562399
chr17	57356600	57359999
chr1	24076400	24077199
chr1	55333800	55334799
chr6	108937800	108939599
chr5	142117400	142119199
chr4	152996200	152997999
chr4	176535000	176535799
chr20	7884000	7887799
chr7	126948000	126949599
chr3	55860200	55862399
chr14	34034000	34034799
chr1	246754600	246756199
chr2	263710800	263713199
chr8	96644000	96645399
chr3	44840000	44841199
chr10	5272000	5273199
chr1	44338800	44341599
chr7	28644600	28646199
chr8	41632000	41632399
chr10	47996400	47998999
chr12	25135200	25136199
chr14	47090400	47091399
chr2	149435400	149435799
chr4	144965600	144968599
chr13	25274400	25274999
chr1	52104800	52106399
chr15	18094800	18096799
chr9	4820600	4824599
chr13	98873200	98875999
chr3	82283600	82286399
chr9	26993600	26994799
chr14	77349400	77350799
chr1	95871400	95875199
chr20	20806400	20806999
chr3	155410600	155411599
chr15	89148400	89150799
chr3	81776800	81780999
chr14	53100000	53100799
chr3	75372800	75374599
chr3	167504800	167505399
chr2	231540200	231541399
chr11	50494200	50494799
chr9	7281000	7283999
chr5	47034800	47036399
chr1	263791600	263792399
chr3	139746000	139747599
chr14	33457600	33458599
chr14	42018600	42020999
chr2	253049800	253052599
chr15	57721600	57724399
chr2	33175600	33176599
chr10	85411000	85413999
chr5	56946000	56946799
chr10	108687000	108688599
chr12	36446000	36449599
chr7	35987800	35989399
chr20	8231400	8232599
chr1	3826800	3829599
chr3	111268600	111269199
chr7	121956400	121956999
chr9	61431800	61436199
chr12	3539400	3541599
chr17	10801000	10802399
chr1	268003600	268005199
chr10	38422600	38425399
chr3	91173600	91174799
chr4	161705400	161707799
chr7	19736600	19737999
chr4	120775200	120776599
chr19	18686800	18690999
chr8	33765000	33767199
chr6	110373000	110374199
chr10	48563600	48565599
chr3	159686400	159688999
chr20	18921600	18923799
chr20	6426200	6427999
chr4	11232600	11233799
chr12	17126800	17127999
chr15	103874200	103878999
chr2	113254600	113256999
chr10	63056000	63057999
chr4	77370400	77371799
chr5	146468400	146471199
chr12	45879600	45880799
chr16	8346600	8349199
chrX	141308400	141309599
chr8	59925400	59929999
chr7	14204400	14207999
chr9	63450200	63451399
chr13	80137400	80138999
chr8	126844200	126846999
chr12	47059600	47060799
chr9	4832000	4833599
chr5	162928600	162930199
chr15	33760200	33761399
chr11	70278800	70280999
chr19	18760800	18761399
chr18	32534400	32536199
chr1	187623400	187628599
chr8	23346400	23347199
chr14	82466200	82468199
chr7	134768800	134771599
chr1	243133800	243136399
chr1	86813400	86814999
chr7	135815400	135816799
chr20	4354000	4356799
chr8	44357000	44358799
chr4	9639600	9640799
chr7	76184600	76186799
chr20	45908600	45910799
chr19	32816800	32818399
chr10	110208800	110212199
chr15	46409800	46411799
chr9	96890800	96892199
chr5	168020000	168021799
chr14	107981400	107984999
chr4	170996400	170998399
chr9	119902400	119903399
chr20	17709800	17711199
chr7	43719000	43721199
chr7	141760600	141762399
chr11	79428800	79429999
chr3	176280400	176282399
chr4	160606200	160609399
chr15	19360200	19363199
chr2	261149600	261151399
chr6	54739800	54741399
chr10	27658400	27659799
chr3	8233000	8234399
chr3	25836400	25837399
chr7	25034400	25037199
chr14	105255200	105255599
chr9	98739200	98739799
chr5	63899600	63901999
chr11	86929800	86932199
chr19	60414400	60415599
chr9	85519400	85521399
chr16	2550200	2551999
chr2	102516200	102516999
chr4	5381800	5382599
chr1	209697000	209706599
chr5	75709200	75711399
chr4	154001200	154003199
chr1	274911200	274911799
chr3	153586400	153587799
chr7	65797600	65798199
chr8	46717400	46718399
chr9	86655600	86656199
chr13	99349400	99350799
chr16	23840800	23841799
chr11	82444200	82447199
chr6	124462400	124464399
chr20	38129400	38130399
chr13	33501800	33505599
chr2	179346600	179347199
chr19	42945000	42947799
chr5	80147000	80149199
chr3	16980600	16981399
chr6	80296000	80297999
chr6	137692400	137693599
chr9	93883600	93886199
chr18	8220200	8223199
chr3	166992400	166994599
chr15	6154000	6154799
chr9	27312600	27313599
chr14	10387000	10387999
chr8	23725600	23726199
chr2	250017800	250020199
chr8	24062600	24064599
chr12	16160800	16163599
chr1	129168800	129170399
chr8	128012200	128013399
chr14	29614200	29615399
chr3	155983800	155985399
chr5	74146000	74147399
chr15	42394800	42395799
chr1	263237000	263238799
chr5	74672000	74673199
chr12	39253800	39255399
chr2	47450600	47451199
chr7	107764600	107772199
chr9	96505600	96507999
chr7	2613400	2614599
chr8	132675000	132675999
chr10	28738200	28739799
chr11	35394800	35398199
chr1	51580600	51582999
chr4	7328200	7329599
chr1	130018000	130019399
chr3	171771800	171780599
chr5	139317000	139318199
chr9	12936000	12936999
chr14	84374800	84377199
chr8	131995200	131996199
chr7	36057800	36060199
chr2	80785000	80786999
chr9	67935600	67937399
chr6	137067000	137085199
chr6	127646800	127650199
chr9	53930200	53931799
chr18	29357000	29358199
chr7	83146200	83146999
chr15	42218000	42223399
chr11	31475200	31477599
chr2	207728600	207729999
chr5	160765000	160766999
chr4	121647600	121651999
chr2	142407200	142408199
chr9	1721800	1724199
chr7	66494000	66496599
chr11	33573600	33574599
chr4	113174000	113175799
chr16	20969800	20981199
chr10	66967200	66970799
chr18	6721200	6722399
chr9	84327400	84329399
chr7	53952600	53954999
chr7	3385800	3387999
chr1	144546200	144547199
chr6	136364000	136368799
chr7	11177400	11179199
chr1	196059000	196059599
chr5	79279600	79292599
chr10	83603000	83604799
chr12	49165000	49165799
chr5	134240000	134241999
chr5	120522200	120522999
chr3	149352400	149353799
chr19	25458200	25460199
chr11	84780200	84781599
chr15	24622200	24625399
chr8	129963800	129965799
chr19	20849800	20850399
chr6	136691400	136702399
chr10	75903600	75904599
chr14	84068000	84069799
chr2	250110600	250112399
chr1	280784600	280785399
chr9	16021000	16022199
chr13	49641200	49641799
chr15	20439800	20441199
chr3	168543000	168545999
chr9	92290800	92291599
chr4	80492200	80495599
chr10	4029600	4031399
chr9	28787200	28788799
chr17	9035600	9037399
chr3	149282400	149284399
chr4	79400400	79406599
chr11	83180800	83182999
chr16	1205200	1206799
chr6	11493400	11498199
chr6	38654800	38656599
chr20	49137400	49138399
chr6	113264400	113267599
chr3	164167000	164167599
chr14	111522600	111525599
chrX	95362200	95364399
chr1	265155200	265156399
chr2	261084000	261085799
chr10	108862000	108866999
chr12	14494200	14496799
chr2	124319800	124321399
chr14	95448400	95449399
chr12	48732000	48734599
chr6	130139000	130142399
chr8	19852400	19853599
chr6	145937400	145939599
chrX	5782800	5784599
chr9	94373200	94376599
chr12	45751000	45752999
chr4	149200000	149202599
chr1	220946200	220947199
chr15	57084000	57088399
chr15	57432600	57434599
chr4	153573800	153575399
chr20	48375400	48377199
chr1	140241800	140243199
chr8	107165800	107168999
chr3	95491600	95492399
chr7	114257600	114259599
chr4	3996400	3998199
chr7	73118800	73121399
chr10	10669400	10672999
chr20	3007200	3016599
chr4	120398200	120400199
chr14	81359400	81360999
chr10	84460400	84462999
chr5	59474600	59476199
chr20	12570400	12572199
chr3	64244800	64246599
chr20	9281400	9283599
chr6	43602400	43604799
chr9	78832200	78832999
chr1	242100600	242102199
chr16	83835000	83836399
chr4	27072400	27073599
chr10	58966200	58970399
chr1	91307400	91309999
chr1	93962200	93968399
chr5	36269400	36270199
chr6	96697800	96700599
chr6	138908800	138909399
chr10	103261600	103262599
chr2	94513200	94515399
chr8	30211400	30214199
chr10	31193800	31196199
chr9	81185800	81187599
chr1	5570600	5571599
chr15	105287800	105288399
chr1	216876800	216880199
chr7	87962000	87962399
chr16	26470800	26471999
chr9	14111200	14114599
chr4	126620000	126623599
chr6	43794000	43796399
chr7	123029400	123030799
chr10	11271000	11272399
chr18	79957600	79959399
chr5	160476800	160479399
chr10	92357000	92361999
chr15	411600	413399
chr1	144777000	144779799
chr4	175405600	175407399
chr1	80574400	80575799
chr19	19202000	19203399
chr14	80867000	80869999
chr15	100533400	100535599
chr2	30453400	30453999
chr9	20357000	20358999
chr2	143937200	143939799
chr2	35740200	35741799
chr5	124037200	124039399
chr19	29536000	29536799
chr9	93523800	93526799
chr7	109391000	109391999
chr8	52601800	52603599
chr5	139252400	139255599
chr18	369000	372999
chr16	70366400	70370199
chr1	129122600	129124399
chr5	70270400	70270999
chr12	47728800	47729999
chr1	53869800	53871799
chr3	165540400	165542199
chr18	8571200	8578199
chr1	64261200	64263199
chr18	60546200	60550999
chr15	32861200	32863199
chr14	10309600	10311199
chr10	106242400	106245199
chr2	56452400	56455999
chr2	113590600	113592599
chr5	167538800	167540199
chr3	174375200	174384799
chr6	22997400	22998799
chr7	64067400	64068199
chr9	40279000	40280399
chr10	112278200	112280599
chr1	210232800	210233999
chr1	31873400	31876999
chr11	30492000	30493199
chr8	49125800	49128999
chr1	48488200	48490999
chr1	55274400	55278799
chr16	73945400	73947799
chr1	277471800	277473999
chr7	63652000	63652599
chr17	20145000	20147399
chr16	33000	36599
chr9	95776000	95778399
chr2	26379600	26381199
chr1	79838600	79839399
chr4	44373400	44374799
chr5	70291800	70293399
chr10	102008200	102009399
chr17	54190000	54190399
chr1	203848000	203849199
chr12	41966200	41968199
chr12	50287000	50291199
chr7	113914200	113915199
chr1	145603800	145605999
chr18	73643400	73644399
chr16	65039800	65041199
chr1	282367200	282367799
chr13	100931600	100934799
chr15	29690000	29690399
chr16	85248000	85249999
chr3	110493600	110496399
chr8	46993000	46995399
chr11	30128600	30129599
chr17	16386400	16388199
chr3	158875200	158876199
chr12	47631200	47632999
chr11	520000	520399
chr16	10730000	10731199
chr5	14207400	14208999
chr14	35265200	35266799
chr5	137927200	137928399
chr14	108763000	108765399
chr2	192154000	192154599
chr2	116380600	116381799
chr18	50465800	50466199
chr10	97272800	97274999
chr16	84047600	84048599
chr1	23906800	23907399
chr4	182868400	182870399
chr6	106825800	106827199
chr7	77239600	77242999
chr19	20867400	20868999
chr3	8840600	8842999
chr4	44481800	44482399
chr20	48630600	48635199
chr6	146485600	146488199
chr4	30934600	30937199
chr11	37031800	37033999
chr15	103685600	103687399
chr17	45309800	45310399
chr13	85841400	85842999
chr17	52559400	52560399
chr5	143534000	143537399
chr5	172850000	172851999
chr2	210957200	210958599
chr2	119204200	119207199
chr1	258267800	258269999
chr2	154999200	155000199
chr20	21819800	21820999
chr14	23622000	23623599
chr5	136173000	136176199
chr3	163892200	163896599
chr8	84746000	84746799
chr9	14176400	14178799
chr8	95763000	95766399
chr3	26411000	26411999
chr9	101583000	101584799
chr2	256333200	256333799
chr6	108430400	108431799
chr11	76444000	76445999
chr14	99996800	99998999
chr16	6554800	6555999
chr20	37908000	37909999
chr10	12672000	12672799
chr5	164974000	164976399
chr2	259019600	259022199
chr15	45153600	45155599
chr10	64772600	64774799
chr12	11750000	11752799
chr5	149241200	149243199
chr3	142427800	142430399
chr17	84818400	84821599
chr12	39152200	39155199
chr1	78830000	78830999
chr1	140237800	140241399
chr2	259535200	259537399
chr14	101111400	101112599
chr9	90995200	90996199
chr1	92689600	92694799
chr11	70500200	70503599
chr5	126351400	126353199
chr6	42810800	42813399
chr19	50967400	50969399
chr4	45242800	45243999
chr7	11172200	11174599
chr10	46703000	46708599
chr12	36049600	36050599
chr7	120154200	120156399
chr8	21238000	21238999
chr14	37620000	37621399
chr1	76467800	76469999
chr13	104106800	104108199
chr10	86401600	86405599
chr3	162946000	162949999
chr10	50175800	50177199
chr18	14552000	14552599
chr4	7481200	7483199
chr13	103066000	103067599
chr8	130012200	130014999
chr2	39483200	39485199
chr4	59401000	59403199
chr1	178129000	178131999
chr2	158393600	158395199
chr10	19107400	19108399
chr19	32841000	32841799
chr10	45147800	45151399
chr1	190753400	190756999
chr6	36078200	36080799
chr6	132176200	132176999
chr15	96013000	96013799
chr1	164654400	164657199
chr18	49913800	49915599
chr18	56936200	56937799
chr4	178142600	178145599
chr10	61247400	61248799
chr3	119991800	119992999
chr8	48312600	48315599
chr3	90972800	90974999
chr10	67049600	67051599
chr2	203237400	203239799
chr18	70299600	70301799
chr17	63818600	63820999
chr13	112663000	112663799
chr3	173778800	173781799
chr1	64483000	64487399
chr13	93405600	93407599
chr9	65498800	65500599
chr3	62067800	62071199
chr3	80676000	80677599
chr9	115790200	115793199
chr2	224963400	224965799
chr13	102294200	102295599
chr15	105853000	105854399
chr1	36433200	36435599
chr6	124509200	124510599
chr3	165880800	165882199
chr9	74084200	74085199
chr6	130497600	130498999
chr14	84526200	84532999
chr18	11146400	11147999
chr10	94520200	94521599
chr5	124352600	124356799
chr10	3455400	3456399
chr7	18124400	18124799
chr6	30725600	30727799
chr15	20511000	20513399
chr19	59742400	59744999
chr5	155011200	155012799
chr14	100628400	100629599
chr4	100287400	100289199
chr20	18854400	18855999
chr2	39458000	39460199
chr14	79932200	79934999
chr3	47033600	47034799
chr7	121015600	121024599
chr9	2878200	2879799
chr8	118890200	118894399
chr3	120619000	120621599
chr15	21124000	21124799
chr6	54258600	54260399
chr11	38267600	38268799
chr20	31067000	31072199
chr12	10047000	10049599
chr11	34345400	34347799
chr17	60222400	60222999
chr3	2626200	2626999
chr15	84454600	84456799
chr17	6418000	6420999
chr17	84925000	84925999
chr18	28648000	28654599
chr18	79307200	79310399
chr1	282085400	282086599
chr13	109234000	109239799
chr1	238322600	238322999
chr12	11577200	11579799
chr5	61168200	61171399
chr12	49197000	49204799
chr8	95404000	95405399
chr10	14598800	14609799
chr4	91288600	91290599
chr2	186411800	186415599
chr4	72196600	72197799
chr15	61932800	61933999
chr19	34694200	34695799
chr9	96305600	96307799
chr4	182808800	182810399
chr6	106117000	106118399
chr6	123122000	123125199
chr20	46710200	46716799
chr6	52394000	52396799
chr2	98362400	98363199
chr5	171713600	171717199
chr7	122465600	122467799
chr9	118317000	118318999
chr4	159435200	159437199
chr12	12103400	12104599
chr12	20956000	20957399
chr1	163361600	163364999
chr18	75285600	75289799
chr1	252276600	252278199
chr1	198661600	198663399
chr15	94770200	94771199
chr9	67701600	67703799
chr2	1257800	1260599
chr8	79455600	79456799
chr16	20746200	20756199
chr3	35614600	35616999
chr8	14803800	14804999
chr17	28653400	28655399
chr8	110982600	110984199
chr6	103762400	103765599
chr2	45815600	45820399
chr14	81193600	81197799
chr15	103417600	103418799
chr15	59216600	59217199
chr4	145330600	145331999
chr9	85920000	85921599
chr1	98905400	98906999
chr2	124464400	124464999
chr3	27256600	27256999
chr16	74267600	74268399
chrX	157226600	157226999
chr19	32281000	32282799
chr9	113276800	113277799
chr8	76100200	76101799
chr10	16292600	16294199
chr1	53435400	53439399
chr3	65015000	65016599
chr1	6377800	6379599
chr18	65201200	65204799
chr6	41721400	41722399
chr8	32274800	32278799
chr2	140902800	140906199
chr4	98632800	98633999
chr4	140861000	140862999
chr9	110254200	110256199
chr14	38010400	38013399
chr15	60082600	60085799
chr4	182678000	182680599
chr1	203040800	203041599
chr1	222582000	222583999
chr3	138876600	138878199
chr9	52348200	52349199
chr10	63661000	63663599
chr12	44633000	44635999
chr17	612400	614999
chr1	53165800	53167399
chr19	10325400	10328199
chr12	32168800	32172199
chr4	59922600	59924599
chr13	97883600	97885599
chr6	58196600	58197999
chr12	23226600	23228599
chr10	39118600	39121199
chr15	108466800	108469799
chr5	161571800	161573799
chr4	64176600	64177399
chr3	3499000	3501199
chr7	50424000	50425399
chr1	164574000	164575399
chr14	18589000	18593599
chr3	59896800	59897399
chr8	125911400	125912399
chr10	14238400	14243599
chr15	47275400	47279999
chr16	50483400	50485599
chrX	127727800	127728399
chr9	12903600	12905199
chr14	48102200	48103199
chrX	2345400	2346199
chr8	51659400	51660399
chr6	50501600	50502399
chr8	61173200	61174599
chr3	147375800	147377199
chr20	4025200	4026599
chr5	147296800	147297799
chr1	276775800	276778399
chr5	62223400	62226999
chr14	14239600	14240399
chr16	36598200	36598799
chr19	16565800	16566999
chr15	24977600	24978999
chr5	154285200	154286799
chr15	103561600	103563199
chr20	8362800	8364599
chrX	103326200	103328599
chr10	19862600	19863799
chr16	18914000	18915599
chr12	16338000	16339999
chr6	3070800	3073599
chr11	37836200	37839999
chr2	260601600	260604999
chr5	101066000	101067799
chr7	698800	699399
chr1	17867800	17869999
chr1	173822800	173824399
chr13	85670800	85672399
chr9	23986800	23987799
chr2	80284400	80285199
chr17	4402000	4403799
chr3	1977600	1979199
chr4	44782400	44783199
chr15	27793800	27795199
chr18	73959000	73962999
chr18	75311600	75312599
chr1	280598800	280603199
chr15	32190800	32192199
chr16	71131000	71132799
chr7	129682200	129683599
chr5	142620200	142621599
chr1	251105200	251108399
chr4	78594800	78597599
chr13	42762000	42763799
chr16	72762800	72764999
chr17	14770400	14772799
chr17	33739800	33741399
chr8	22128600	22130599
chr9	66306000	66307399
chr5	26595600	26596999
chr5	71761600	71763999
chr6	20990800	20992599
chr7	134746400	134748599
chr4	99444800	99445399
chr4	124677800	124679799
chr9	16716000	16717399
chr15	47165600	47166399
chr14	71584000	71585599
chr4	161490400	161491199
chr9	111919400	111921199
chr4	100551200	100553199
chr19	37230800	37232999
chr3	160883000	160887399
chr8	37784400	37795399
chr6	145194400	145197199
chr1	243137000	243137799
chr11	61685000	61686199
chr16	66367000	66369999
chr8	4525000	4526199
chr2	201698800	201700399
chr6	26883400	26886399
chr7	126798200	126799199
chr19	20466800	20470799
chr6	123025000	123027599
chr8	24114800	24115599
chr8	84764200	84767799
chr1	248555600	248556199
chr17	28914200	28916199
chr10	82185600	82186399
chr5	119216200	119217199
chr2	263334000	263334999
chr14	59512800	59513599
chr10	81488000	81489799
chr4	159776200	159778199
chr9	113392600	113394999
chr3	11829400	11830599
chr13	73872400	73873399
chr5	151344800	151346199
chr6	59498600	59499399
chr4	1238200	1242799
chr7	63733200	63734399
chr10	73451200	73454199
chr19	47035600	47040399
chr6	128829400	128830199
chr20	28648000	28653199
chr11	35590200	35592199
chr5	122913600	122915199
chr3	10445600	10450599
chr4	97647800	97648599
chr1	220786400	220788599
chr3	44469200	44469799
chr14	87389400	87390999
chr15	13545200	13547399
chr17	30626000	30626999
chr15	108484800	108489799
chr19	14291200	14294999
chr7	121013600	121014999
chr3	9686800	9689999
chrX	70251200	70251999
chr4	134220200	134221999
chr7	65348600	65350399
chr7	15749400	15750799
chr14	79281800	79284599
chr14	92141000	92142999
chr18	47311800	47312999
chr17	20564800	20567599
chr5	12219000	12219599
chr20	32199800	32201799
chr19	11256000	11257799
chr12	50292800	50297599
chr16	65171400	65172199
chr4	160633000	160636799
chr2	202435400	202436599
chr3	114784200	114786799
chr2	125776200	125777599
chr15	45522800	45527199
chr5	133708000	133710399
chr9	116596400	116597799
chr2	33030800	33034599
chr20	9161200	9163799
chr11	6424200	6424599
chr20	36247400	36247999
chr5	154091200	154094399
chr7	119466000	119469599
chr1	205578600	205580999
chr13	101293400	101294599
chr17	47186000	47187199
chr18	55758200	55760199
chr9	26580200	26582199
chrX	13763200	13764999
chr7	30680800	30682799
chr3	4042200	4043799
chr18	25564200	25564799
chr13	79962200	79963999
chr3	113266400	113267399
chr17	31097600	31100199
chr14	115438600	115439199
chr10	5656600	5663399
chr2	191967200	191968999
chr3	55874400	55875199
chr2	43760200	43761399
chr20	8724200	8726399
chr4	97935200	97935999
chr2	260783400	260786599
chr5	119732400	119733599
chr3	62042200	62042799
chr3	141150000	141150999
chr5	13023000	13024199
chr7	6584200	6584599
chr7	36537400	36538399
chr2	186150000	186152999
chr1	212874400	212875999
chr7	122052200	122053399
chr10	14036400	14037799
chr17	6409200	6411799
chr1	216945600	216948399
chr10	102053200	102055999
chr5	145436800	145440599
chr8	37907800	37909799
chr5	117617200	117619599
chr8	131050400	131051799
chr15	77273000	77273799
chr7	73568600	73569799
chr8	41097800	41103999
chr12	28847800	28850399
chr1	104848200	104851199
chr9	43266600	43268799
chr12	45001600	45002999
chr18	32179200	32179799
chr19	24322200	24323199
chr1	203509000	203511599
chr7	20255000	20274399
chr5	121295200	121296199
chr1	102562400	102563999
chr10	71892600	71894199
chr1	73504200	73504999
chr2	39848000	39848999
chr1	170602800	170604599
chr6	110487200	110488399
chr13	76255000	76257199
chr18	27187200	27189199
chr19	57339600	57345999
chr1	180200	180999
chr10	83845800	83847199
chr1	205610400	205613399
chr9	111354000	111355599
chr20	48560200	48562199
chr18	62594600	62597399
chr5	85936000	85936999
chr5	133381000	133383199
chr2	120713400	120714599
chr1	224108400	224109399
chr4	25480400	25481599
chr16	8241200	8242999
chr8	75537000	75537999
chr9	80220600	80221599
chr9	96894400	96895199
chr14	63230400	63231599
chr1	216534400	216538399
chr1	252301400	252303599
chr13	103100400	103102399
chr12	47618400	47623599
chr6	41708400	41710199
chr19	53479600	53480599
chr4	6092000	6092599
chr1	209846600	209848199
chr15	103224000	103224999
chr5	12177400	12180599
chr8	78082600	78084199
chr5	88614000	88614799
chr19	6104400	6105599
chr15	48502200	48505399
chr5	142640600	142642799
chr18	48232200	48233599
