chr	start	end
4	172028400	172030999
4	172071000	172072599
4	172081800	172083999
20	45148400	45149999
1	253017200	253018599
10	110134000	110140199
7	120487200	120490399
20	19629000	19630999
20	19664600	19666399
20	19684000	19686399
17	43563600	43565599
17	43594000	43595199
17	43444000	43444399
1	107009200	107010599
20	12354800	12368999
2	57808600	57815199
2	57815800	57817999
2	57883800	57888599
1	78706400	78716599
7	13715800	13717999
5	127562600	127572999
3	121754000	121755799
1	221911200	221936999
1	221938400	221951399
8	127868000	127873399
1	216674400	216688799
1	216690200	216704999
1	48354800	48355799
1	48379600	48380599
7	96996200	96997399
1	224680000	224682399
10	39192800	39193399
9	16927800	16935199
1	224778000	224779799
18	28422800	28426999
9	82334200	82337399
8	70419000	70424399
5	105313400	105315399
5	105484600	105485199
3	117232000	117235599
3	117240000	117241799
3	117319200	117320999
4	31710800	31711799
4	31828200	31828599
4	153332200	153333799
6	77687800	77688799
6	77771600	77773799
9	9984600	9986599
2	212006200	212007399
1	263394800	263413999
5	166738800	166743199
8	105022600	105024999
7	70456200	70472399
10	108478600	108479199
10	108509600	108518599
4	9824000	9827799
4	9851000	9853399
5	27884800	27886199
5	27983000	27985599
5	28045400	28045799
20	5892600	5894599
13	48511200	48539199
3	119029800	119031999
18	53575600	53577599
18	53634200	53636199
18	53641400	53644199
1	142947400	142954399
1	142955400	142958999
1	142979400	142983599
3	114359200	114365799
3	114417400	114420399
3	114433000	114435799
3	114482000	114485799
17	6379600	6381199
17	6391800	6394199
17	6472200	6473399
17	6489000	6493199
20	30278400	30289199
20	30289800	30291199
12	13917400	13925799
5	138111800	138123399
7	132616800	132617999
2	114398000	114399599
2	114412800	114415399
4	155443400	155444999
10	56546200	56562399
5	167132200	167139399
5	167140200	167148599
5	167169000	167173799
5	167208600	167211399
14	77063800	77086399
14	77087200	77100399
14	77104800	77111999
14	77128200	77146799
14	77147400	77155799
14	77156400	77171399
14	77172400	77194599
14	77195200	77210399
13	103541800	103545399
6	26637200	26654199
5	78109600	78111399
14	60308800	60310999
10	83214600	83217999
17	26182000	26182999
17	26233000	26233799
17	26280600	26283599
4	61628200	61630999
17	1648600	1649599
1	15298400	15308799
8	58322000	58324599
8	58408000	58409599
13	41889800	41890199
10	109346600	109349399
8	116409000	116411199
8	116412800	116424599
7	138456800	138459599
X	14963800	14966599
X	14968800	14972199
19	9636600	9640799
19	52125400	52128799
19	52130000	52133999
10	101809400	101839199
10	102062200	102069599
10	102070200	102075599
10	102098400	102102799
15	28301200	28302199
7	117675400	117682399
13	48599400	48603199
4	123460400	123463399
4	123466400	123473399
4	123485800	123497399
4	123501600	123506599
3	72360800	72362399
2	225068000	225070999
2	225092600	225094399
20	4600000	4603599
2	260254000	260267199
2	260272400	260273999
2	260287800	260295199
2	260406800	260411199
2	260463600	260464199
2	260481000	260483199
2	260541400	260542999
5	167749400	167753999
5	167758800	167770799
5	167781800	167783599
5	167795200	167795799
5	167802600	167808799
5	167810200	167816799
13	48743000	48766199
7	114825000	114827399
7	114839400	114842799
5	77169200	77175599
10	47678800	47680599
10	47587400	47588799
10	47596000	47598799
10	90295200	90317199
14	20852800	20853599
4	114908600	114911599
4	114929600	114941399
4	114985800	114988399
4	114991600	114994799
7	142393000	142396399
7	142415200	142417399
7	142441400	142443399
7	142459000	142459999
7	142463800	142468199
18	29353200	29361199
11	71539800	71541799
3	147499600	147524199
10	47936600	47990199
10	47991000	47992199
20	13450600	13451999
20	13507000	13508799
16	20296600	20302799
9	5326600	5327199
9	5363000	5363399
9	5384600	5386799
9	6058600	6060199
4	146248600	146255199
4	146117400	146120799
4	146186600	146189599
4	146225600	146227599
4	146240600	146243799
4	153905600	153946999
2	210259000	210261999
2	210263200	210264999
1	32218800	32222999
1	32206000	32207999
19	15403200	15405999
19	15419200	15436799
8	132712800	132715199
1	32351800	32366199
10	63153000	63154799
10	63173800	63190599
4	123732200	123734799
18	56322200	56325799
5	136696800	136701399
1	91418000	91426599
2	88698400	88699199
2	115541000	115543999
2	115589200	115590599
X	70978000	70979399
19	54680600	54712599
15	33027200	33031799
15	33054200	33064399
15	33418600	33420199
6	4229200	4229599
6	105126400	105126999
12	41578600	41580999
12	41587400	41591199
5	151640600	151647199
9	47382800	47390999
9	47476800	47477199
1	31768800	31796999
10	103696200	103718599
10	103720400	103730599
8	102290200	102294799
2	240560800	240562799
4	176492800	176495399
4	176533800	176535799
4	175974200	175975799
4	176037600	176038799
4	176352400	176353399
4	176365600	176367199
8	111481200	111483599
8	111485400	111488799
8	111489600	111496799
8	111500800	111515999
8	111521000	111522799
8	111545400	111552999
8	111553800	111579199
1	164624800	164628999
1	164654400	164667799
1	164669200	164675399
1	164676000	164682199
1	164682800	164689999
1	135860200	135861799
1	135985000	135987999
3	175815600	175820599
3	175821200	175834799
5	5981000	5981999
10	70343600	70344199
10	70445000	70448399
10	20183800	20187599
10	20471200	20472599
10	20540000	20540399
10	20543200	20549799
18	63213600	63216599
3	160762600	160762999
3	160774600	160778399
3	160787200	160788999
19	32259800	32260599
8	68582400	68585199
8	68737600	68741799
8	68751800	68759399
8	68769800	68802199
8	68861600	68871799
8	68876400	68881799
8	68885000	68885599
8	68886600	68888199
8	68893200	68896399
8	68930200	68932599
8	68961400	68968799
8	68971800	68973799
8	68986000	68992999
8	69004600	69010599
18	71355800	71358599
9	30201200	30202599
9	30203200	30203999
9	79930000	79931599
8	13983000	13987799
8	14034400	14041399
8	14043400	14051399
8	14064000	14073399
1	187893200	187902199
1	81282200	81283399
5	171309600	171321999
2	39166600	39167599
2	39171200	39173399
2	39278200	39279399
1	70866800	70868599
1	70911400	70913999
14	60034400	60036599
14	60079200	60082799
10	17722000	17724999
10	17757800	17778399
10	17786800	17789799
6	104732200	104735599
6	104743800	104744399
6	104760800	104762399
6	104769400	104780799
6	104848600	104884999
1	56296600	56302999
1	56303600	56316999
1	56336800	56360399
1	56386400	56396199
3	124104000	124107199
11	87514000	87514599
20	40778600	40780599
X	17481200	17484399
14	83761600	83769599
14	83816400	83819799
10	58978000	58982399
5	57090800	57093799
13	108621200	108630999
13	108631600	108632399
13	108636200	108640399
13	108644400	108657999
13	108658600	108670799
3	164269400	164270999
3	164272400	164278999
3	164286600	164288199
11	90437400	90442999
11	90459200	90462599
4	90547400	90548399
4	56180800	56184999
9	100351400	100366999
9	100378600	100384999
9	100397000	100397999
10	4650800	4653799
10	4657200	4659599
10	4660200	4661799
10	4674400	4679599
16	24474000	24474999
16	67139000	67139599
10	105638400	105640199
16	21507600	21508199
6	5215600	5219199
6	5280400	5281599
6	5424800	5425999
6	34722000	34722799
6	34870800	34872999
6	46792400	46794799
6	47417600	47420999
6	47577800	47581999
6	59396400	59397599
6	59408400	59409799
6	76977800	76979599
6	77108600	77109599
6	77454600	77456599
6	80984000	80985399
6	86367200	86368399
6	100965600	100967399
6	100982800	100986999
6	101019000	101019999
6	101087400	101088399
6	130034000	130037999
7	6637800	6638999
7	7550600	7550999
7	38981000	38981999
7	65416800	65417599
7	65482600	65483399
7	80857000	80858399
7	80863600	80864599
1	115370600	115371399
7	110355400	110357599
7	135895000	135896999
7	135899600	135902199
8	34955400	34958599
8	34960000	34961599
8	35141200	35142199
8	50799400	50807999
8	50812200	50813999
8	50895000	50897399
8	56954600	56955599
1	130937400	130938799
8	83866200	83868599
8	94393200	94394399
8	94395000	94398199
8	95217600	95219199
8	95523800	95524599
8	108138400	108139199
8	113015200	113016199
8	120708400	120709399
9	14355800	14366799
9	14385200	14387599
9	25059400	25060599
9	41519800	41521999
9	41697800	41700399
9	53260800	53262199
9	74464000	74465399
9	102602600	102603799
9	102654000	102655599
9	104023200	104023999
9	112683200	112688599
9	112698400	112699999
10	19868800	19870799
10	20026200	20029999
10	20154000	20155799
10	33841600	33842599
1	158089400	158090199
1	158124000	158125799
1	158289000	158290399
1	158353000	158353999
10	57859000	57859599
10	58408800	58420799
10	58458600	58465399
10	78318200	78321799
11	10356800	10358399
11	14484200	14485399
11	19247200	19247799
11	26423200	26424199
11	26462000	26463199
11	40108600	40109599
11	43941200	43942999
11	44776800	44777599
11	49281400	49282799
11	50602200	50603399
11	61810600	61811999
11	80861800	80865399
11	80868600	80871799
11	80873400	80873799
11	85099600	85100999
12	9551800	9558799
12	43801600	43810399
12	43858800	43865399
12	43866000	43866999
12	43869200	43870599
12	43903600	43910999
13	2105600	2106199
13	2158800	2160799
13	2164400	2165399
13	28354200	28354799
13	28910000	28910599
13	49559800	49562199
13	49598200	49601999
13	54512200	54512799
13	65266200	65267599
14	12573800	12574599
14	12685400	12688199
14	12720600	12722199
14	12754800	12755599
14	12764400	12765599
14	26388000	26388799
14	31634800	31635399
14	40953800	40954799
14	45905600	45907799
14	48993400	48995199
14	52461600	52462599
14	52483800	52485799
14	56421000	56421799
14	62470400	62472999
14	62747400	62747999
14	75984400	75986599
1	186496200	186498199
14	105496800	105497799
14	105551000	105552599
14	107873800	107874199
14	107903600	107905399
14	107939400	107942199
14	111522600	111527599
14	111773200	111775599
15	6849800	6850599
15	7122600	7123999
15	7620600	7622399
15	12850400	12851399
15	13668400	13670199
15	13670800	13675399
15	13703000	13709399
15	14521000	14521999
15	14935000	14936399
15	14949200	14949999
15	15028800	15029999
15	39013800	39016599
15	39037600	39040599
15	39045800	39047399
15	44197400	44200999
15	44225600	44231599
15	44269800	44273399
15	66529800	66530999
15	73016800	73017399
15	81732000	81732999
15	88839400	88839799
15	89083800	89084599
15	89106200	89108399
15	90973400	90974599
15	90985600	90986799
15	94576800	94578199
15	94609800	94610599
15	94666600	94667599
15	94770200	94771199
1	194329000	194329599
16	9452200	9461199
16	10438000	10440999
16	14633800	14636799
16	14721000	14722399
16	24143600	24145599
16	24210200	24215199
16	37257800	37259599
16	46148200	46150199
16	76338800	76339999
16	76486400	76487199
16	84002800	84003399
16	84004000	84006799
16	84072600	84073799
17	9234800	9257999
17	9261800	9262599
17	12219000	12221799
17	12889400	12889999
17	12941600	12942599
17	28891000	28893999
17	30253800	30255399
17	34330800	34333199
17	34337400	34339199
17	46223600	46223999
17	46228800	46229599
17	67987200	67987999
18	5428000	5432799
18	8583800	8584799
18	20562200	20563799
18	51311000	51312999
18	62280800	62283199
18	76087200	76087799
18	84431600	84432399
19	18637600	18640799
19	18732400	18733599
19	18768000	18768999
19	21095200	21096799
19	35738600	35739199
20	17188800	17190199
20	17842200	17842999
20	23565600	23566799
20	36456000	36457999
20	36840800	36841399
20	39219400	39220999
20	39317200	39318599
20	50372600	50377399
20	51417800	51418399
1	239182000	239185599
1	240088800	240091199
1	249330200	249334999
1	249406800	249407199
1	249411800	249413599
1	249465800	249466999
1	253436400	253443599
1	35663000	35667199
1	261934800	261940399
1	35679800	35680599
1	35709400	35711999
1	35715200	35716799
1	35741400	35744199
1	35768800	35773999
1	35805600	35808199
2	3572800	3573799
2	3600200	3601199
2	55499200	55499799
2	79730200	79731199
2	79795400	79796399
2	84843400	84844199
2	93075800	93076799
2	95254800	95258199
2	95297600	95298199
2	99472000	99473199
2	102516200	102517199
2	107664800	107666399
2	107851000	107851999
2	116487600	116488999
2	116646200	116647399
2	124625000	124627799
2	124642400	124644399
2	124836200	124837799
2	126714200	126715999
2	126752600	126753599
2	129958600	129961799
2	145745400	145746399
2	155492000	155493599
2	164730000	164743599
2	175834200	175834999
2	177737600	177739199
2	215053200	215054199
2	215619200	215620199
1	5792600	5793599
2	260012400	260018599
3	27563800	27564599
3	27800600	27801199
3	27963800	27972199
3	34805400	34806799
3	34894200	34895199
3	70863400	70864199
3	70877800	70878999
3	70936800	70938199
3	70942600	70943999
3	94519000	94519999
3	98919600	98921199
3	99310800	99311999
3	99391000	99391999
3	122605800	122607399
3	122611200	122614199
3	151748200	151750199
3	158726000	158731199
1	76036000	76037199
1	76071200	76071999
4	9312800	9317999
4	12721400	12723399
4	12839400	12841399
4	12981600	12982599
4	14778000	14778599
4	37476000	37477599
4	37607800	37608599
4	37669800	37670199
4	38052000	38053799
4	38060800	38062599
4	38152000	38152399
4	52571200	52571999
4	52587600	52589399
4	53563200	53564599
4	56511400	56515399
4	63476600	63477999
4	63479600	63482799
4	63607400	63609399
4	73880000	73882599
4	73883800	73888399
4	74201200	74202399
4	80300400	80305199
4	84023000	84023999
4	93736200	93738599
4	94084200	94085399
4	102137800	102139199
4	102733400	102734199
4	102740000	102741199
4	102836800	102838199
4	112484600	112485399
4	112527400	112529799
4	112541200	112541999
4	112562800	112564999
4	116891600	116894199
4	125435400	125435799
4	132936000	132937399
4	148883600	148885399
4	168077600	168079999
4	177721400	177724199
4	177733400	177742599
4	177758400	177763399
4	178842800	178850399
4	178877200	178879599
4	178889000	178893799
4	178894600	178898399
4	178919800	178927199
4	178958400	178958999
4	178962200	178969599
4	178978600	178982199
4	179030600	179035199
4	179060000	179061599
4	179081800	179100999
5	1633400	1637199
5	1690800	1691199
5	1769400	1770399
5	2940200	2941599
5	3686400	3687999
5	16733400	16737999
5	20814400	20815199
5	27757800	27759599
5	27765000	27766199
5	27839800	27840399
1	90875400	90880199
5	48924600	48926599
5	48952400	48953199
5	48978400	48979599
5	49018800	49022199
5	49136800	49138599
5	59871400	59874399
5	63440400	63444399
5	63481600	63483199
5	63525800	63527599
5	63599400	63601999
5	68356000	68356999
5	80205200	80205999
5	89090400	89091999
5	91328800	91329799
5	91360800	91362399
5	91398600	91399999
5	91430400	91431999
5	101177200	101180799
5	101198200	101209199
5	101225400	101226999
5	101231600	101234399
5	109356800	109360199
5	138033200	138034799
5	138060000	138077199
5	138077800	138082599
5	138083400	138084399
5	148986800	148989799
5	149372600	149388399
5	155454600	155480799
5	155490600	155493999
5	155506000	155514199
5	171050600	171070199
5	171080400	171097799
5	171167200	171171999
14	105822200	105822799
17	18081400	18084999
17	18088400	18089199
17	18091800	18094799
10	41047000	41048799
10	41061600	41070399
6	74446400	74450199
6	74646800	74647599
6	74649000	74650799
6	74678200	74680999
1	110328600	110329799
8	17692200	17694399
11	31083600	31090199
15	78953000	78953799
5	6615800	6619199
5	6700400	6702399
5	6828000	6829799
5	127544400	127549399
20	20766000	20766399
20	20790400	20790799
2	2285200	2286599
12	39003200	39005599
14	18930400	18931799
X	14951400	14955599
4	120181000	120190199
1	194552600	194553199
4	20099200	20100199
6	89054000	89054399
X	44380200	44381199
2	185139200	185140399
2	185257600	185258199
2	101777600	101778799
1	3107800	3109599
1	3145400	3146399
4	169397000	169397799
4	169413400	169415799
19	46005400	46006199
3	39098000	39098999
1	16399000	16400199
13	8794200	8796599
13	8895000	8895599
13	9402400	9403999
18	60898600	60899999
X	6855200	6855799
X	105709200	105710599
3	85983000	85983799
16	49919200	49919599
X	41279200	41279999
1	90875400	90880199
9	2476200	2479399
9	2642200	2649399
9	2714600	2715599
9	2838600	2840199
10	45958600	45962399
13	3697600	3698199
18	41746200	41750399
20	11939000	11941199
2	71247400	71248399
3	150470200	150472999
6	25245800	25248199
9	80961000	80963199
9	81005800	81006999
9	81014400	81017199
10	47475600	47478999
1	200407400	200408599
1	200449600	200454999
18	49568600	49569599
18	49633800	49634999
2	118653200	118655399
19	50573600	50578399
19	50590000	50603399
19	50625400	50626599
17	85283200	85285799
17	85313400	85314999
17	85337800	85338599
18	10855000	10856399
15	85599600	85599999
18	63193800	63195199
10	110969800	110971399
18	25524200	25525199
X	13792600	13827199
X	13890200	13890799
4	171056600	171060199
X	108066400	108067599
X	108273200	108274199
4	129968800	129969999
4	130029200	130029799
12	6379600	6381999
17	71313000	71313999
17	86925000	86925399
4	147720400	147724399
7	137908800	137910599
8	23329800	23333399
16	22515400	22516999
16	47989000	47991399
16	48014000	48015599
X	157048600	157056799
5	120129200	120129799
8	25996400	26003599
8	26009800	26010999
8	26109600	26110999
8	26114000	26123799
11	48430400	48430799
1	6429000	6430399
6	100146000	100147799
6	100265400	100266599
15	28175200	28176599
11	70653400	70654999
6	133842200	133847399
13	101318000	101320999
15	88389400	88389999
1	121793600	121793999
1	194995200	194996399
11	41309400	41309999
11	7866000	7870799
9	25558800	25559799
9	25574600	25575199
11	67278600	67279999
8	123428800	123430599
8	123495600	123496999
8	123504600	123508399
8	123531400	123534799
8	123594000	123601999
8	123605600	123614799
2	210849000	210851199
4	7824800	7825999
5	153901800	153912399
7	119104200	119110999
7	119112400	119119999
7	121177400	121181399
1	200238800	200241999
3	142422600	142423599
3	142438200	142439399
3	142455000	142456199
3	142466200	142467599
3	147102000	147111199
20	28893200	28898399
8	129314400	129318199
8	129353800	129356199
7	34496800	34498799
7	95564400	95566799
7	95676600	95677199
7	95810400	95810999
5	10442400	10442999
5	10827000	10828399
5	11102200	11105599
5	11127800	11128199
6	49112000	49112999
6	49148000	49148999
6	49179000	49180399
6	49186400	49186799
15	14450400	14451599
6	111511400	111514799
4	81438000	81439799
6	54598600	54600799
8	31044800	31046999
8	31064600	31066199
8	31431800	31433399
8	31447400	31448399
8	31543800	31545999
8	31574400	31575399
8	31717400	31720199
19	19410000	19417799
8	71726600	71728999
2	195802200	195803599
5	77126800	77127399
7	75357800	75359999
8	61577200	61580399
8	61592600	61600199
3	138293200	138298399
3	138322400	138322999
3	138335200	138337399
12	16382200	16383999
13	74109000	74110799
7	143753400	143756399
10	4966000	4973799
7	36498200	36500199
10	106928200	106934399
10	106938800	106945399
10	106955600	106960599
10	106973400	106977799
10	106978800	106984399
1	47846800	47851199
1	47923600	47925999
1	47927200	47929799
14	60962200	60968399
3	3292600	3343599
15	51868800	51874399
15	51884400	51888399
15	51889400	51891399
14	79535200	79589399
14	79660600	79664799
14	79781800	79783799
14	79785600	79789599
14	79790200	79795399
14	79801200	79824399
14	79880200	79890599
6	91864200	91869999
10	89888400	89902199
20	28838200	28839199
6	46654200	46657999
6	46669600	46670599
6	46690600	46692199
6	46734600	46739599
13	50437400	50447799
13	50470600	50476399
5	14911000	14915599
5	14923400	14923999
5	14935200	14936999
3	177176800	177183799
10	31087200	31088199
4	177995600	177997799
4	178014200	178015799
4	178065200	178079199
4	178148800	178149799
4	178192800	178194199
4	178228800	178230599
4	178320400	178324599
4	178406000	178410599
4	178452400	178453599
4	178494800	178502199
1	185753600	185754599
1	185979600	185980199
15	47284600	47299999
10	101281400	101292199
10	101297400	101302199
10	101309600	101312399
10	101315600	101327999
10	101376400	101383199
10	101391000	101391799
10	101398400	101403199
10	101414000	101417599
9	92604200	92605999
10	84929200	84962799
7	143955600	143973999
6	146764800	146766399
10	68225800	68230799
16	82270000	82296799
7	75034600	75036199
9	77474600	77475999
9	77625200	77625399
9	77687000	77688399
9	77807400	77808999
2	201970800	201972599
2	202012400	202013399
2	202082800	202084199
2	202116000	202118799
2	202176600	202177999
2	202223000	202225399
3	151991800	151999199
3	152078400	152079799
11	88451400	88452399
11	88466000	88467599
11	88472600	88473399
11	88477000	88477799
10	40733400	40739999
10	40748600	40750999
13	105493000	105500199
13	105507000	105507599
8	28458800	28460599
8	28486600	28488199
8	28513600	28516399
8	28526400	28527999
8	28530200	28533199
8	28600200	28601599
8	28646000	28647199
8	28652800	28654199
8	28781600	28783599
8	28840000	28847399
5	159623400	159630999
10	59892400	59893599
17	5333000	5340799
17	5342400	5348799
17	5349400	5350399
17	2783800	2786199
17	2801400	2801799
17	5326000	5329599
16	39956800	39957599
5	131817400	131817799
6	122588200	122590399
20	12833600	12835799
9	64629600	64634799
20	7294400	7310199
10	19623800	19624799
6	23515200	23517199
10	48314200	48317799
10	48545800	48550599
2	59441400	59442399
10	105481200	105505199
9	89193800	89196799
9	89359000	89362199
1	100511800	100539599
11	61243600	61245599
X	17939200	17942199
18	57969400	57969999
18	58074000	58079199
X	43047000	43047799
19	56140800	56142999
19	56159000	56164999
1	198573800	198577999
10	59055400	59059999
10	59069600	59073799
3	170971400	170983599
3	170984600	170990199
17	7678600	7681999
17	7711800	7715199
17	7717200	7720999
17	7743400	7744599
17	7745200	7746799
17	7754400	7755199
1	178710600	178711599
1	178846400	178847599
1	178891600	178899599
1	178915200	178916799
14	82805000	82808199
14	82838000	82838999
3	485000	489599
3	493000	499199
7	11705000	11709999
10	92256600	92260199
14	104072200	104076999
14	104097800	104101799
14	104145600	104150599
1	88113800	88115599
2	192695400	192696199
2	192716600	192717399
2	124408000	124409199
15	90216400	90217399
15	90258800	90260199
18	32591200	32616999
5	166939200	166941399
8	104879400	104887999
6	99751400	99757199
3	111841000	111863199
3	132734800	132737199
3	114920800	114923399
3	114924200	114925599
3	114948200	114950599
3	115235400	115236399
6	9130800	9133399
6	9191000	9204999
6	9223000	9238199
3	153559400	153562199
3	153573400	153579599
3	153580600	153599799
3	153620000	153623399
3	153637000	153639599
3	153643400	153644999
6	25284800	25286599
14	34581800	34582599
7	123434600	123435799
7	123436400	123437399
7	123438000	123449999
2	33739800	33743999
2	33747200	33748199
7	63954600	63955599
20	32121200	32122199
20	32160600	32166199
3	176701600	176718799
10	105156200	105158799
14	33456200	33456799
13	100505200	100509999
13	100526200	100533599
13	100535400	100537199
13	100605400	100608199
12	45626200	45628399
12	45681200	45686999
12	45852800	45857599
5	48447200	48448399
5	48456400	48457199
3	147616600	147619999
2	20480800	20481399
2	20501800	20502399
5	126458000	126463199
12	48458400	48462199
4	180298800	180301799
4	180307600	180310399
4	78086400	78102199
4	78129000	78133599
2	156028800	156030999
2	156036800	156038599
2	156111200	156111799
11	80408800	80416799
11	80469200	80470999
11	80480400	80486199
11	80487800	80489799
6	79252600	79257399
7	119762200	119771799
3	142681800	142683399
3	96716600	96718799
3	96792200	96795399
X	683800	684999
8	32235400	32246199
8	32247000	32257599
5	12455600	12456199
7	107887200	107890599
5	136930000	136930399
11	80922000	80923599
11	80925200	80926399
9	6666800	6667799
9	6767800	6768999
10	105720800	105730599
2	259291000	259292199
2	259516200	259517999
2	259652200	259654599
2	258032400	258034599
4	44985000	44986999
2	207452600	207463799
4	177069400	177070599
4	177119600	177122199
17	80959800	80961199
17	81056200	81057799
17	81087600	81088399
16	7218800	7223799
16	7238200	7251399
7	27371000	27373399
7	27506400	27509999
8	119900400	119902799
8	119910000	119911599
8	120004400	120008999
10	85986600	85990399
10	85995400	86007399
12	19615600	19621599
17	47693600	47703399
18	69242600	69243799
9	54440400	54442399
10	88775200	88776199
7	70945400	70948399
5	2240800	2244799
10	16532400	16554599
13	36265000	36275399
13	36277200	36282999
13	36283600	36287999
13	36288800	36303599
4	23098000	23099799
11	67444800	67447399
11	67489800	67491799
5	133853200	133858399
14	59080800	59082199
10	17439000	17442599
10	17462200	17463599
9	82725800	82727999
9	82729000	82733399
7	73885200	73886799
14	77834600	77839199
14	77854600	77856599
14	77896200	77901399
14	77922600	77934999
14	77976600	77977599
14	77993600	77998199
14	77998800	78006599
14	78019000	78025599
14	78078400	78083799
14	78095800	78099199
1	211450200	211476799
3	54674200	54674599
2	95376400	95379599
2	95595200	95595799
15	43055400	43056199
8	63052800	63056199
2	142736200	142739199
6	12361200	12364399
6	12371800	12375199
6	12393600	12397999
20	32306800	32310799
20	32327800	32328799
5	153867600	153870999
5	153875400	153888199
2	244475400	244477399
4	62454600	62458199
4	171706200	171707799
4	57291200	57292999
1	7039600	7045399
1	7075200	7080599
14	77558000	77582999
12	2184400	2187599
10	78149400	78149799
11	66428400	66428999
4	165528400	165531399
4	165551200	165553999
4	165556800	165560599
4	165569200	165570799
4	101225000	101226199
4	101241000	101245599
4	127548200	127549799
4	127840400	127841199
4	127966000	127971199
4	128033200	128036799
5	6042200	6052799
5	6091000	6095399
3	162800000	162804399
3	162853200	162856599
3	162878800	162896199
9	5113400	5113799
1	76232800	76233599
1	76436200	76437799
1	76483000	76483799
1	76531200	76531799
1	76706200	76708399
1	101734800	101744799
4	140211200	140211999
5	14962400	14962799
5	14996200	14997199
3	149323000	149327199
3	149331800	149341599
3	149355800	149370199
5	76453800	76464399
5	76482400	76483999
5	76519800	76525799
5	76613600	76615799
13	101231000	101233999
13	101252200	101258199
13	101278000	101281799
13	101286600	101289799
1	218988200	218989599
1	136620400	136621199
1	136652000	136653399
2	26582800	26585599
2	26659200	26660199
2	26679600	26681199
5	75134400	75134999
5	75198600	75201799
5	75231200	75233199
5	75273000	75273799
17	55386800	55388799
1	174860600	174863399
1	174917200	174922599
1	174923400	174928799
1	213542800	213546599
19	45952400	45953399
2	205269400	205270999
2	205426000	205427199
7	14029200	14041999
2	251853200	251854799
2	251862000	251866599
2	251867200	251868799
5	153290400	153294399
17	12551400	12576999
17	12603800	12608999
17	12609600	12611199
17	12612200	12621999
17	12631600	12638399
1	79926200	79930999
4	147000000	147000999
7	23342800	23343999
5	147445600	147447399
5	147451600	147452999
5	147473200	147477599
1	41882600	41883799
6	98876800	98877799
6	98878400	98880999
6	98956600	98958799
6	128658800	128660599
6	128680800	128685799
6	128708200	128711199
6	128711800	128721999
6	128724000	128729999
1	46847800	46851999
1	128705600	128715599
1	128757400	128761999
1	128791800	128792799
1	128793400	128796199
1	128801600	128805799
18	55888200	55891799
2	227323000	227324799
2	227340600	227343199
2	227389200	227390399
6	52233800	52248999
7	50357600	50358799
1	219708600	219711399
1	188049800	188054199
1	188067000	188071199
1	188091600	188115599
13	51499600	51541599
13	51578800	51581599
2	206014200	206016199
2	206055000	206056399
2	206072200	206079799
2	206112600	206118999
1	226485400	226494199
1	215593000	215602999
1	171762800	171763399
5	151436000	151456599
1	52831400	52839399
1	52847400	52847999
1	52855200	52859199
1	52970600	52977199
1	2149000	2150999
1	2159000	2160199
1	2164200	2166199
X	53862800	53863399
10	83008200	83072199
1	201176000	201177599
1	201203200	201214799
1	201225000	201229999
1	201299400	201301399
1	201309000	201310399
14	82343000	82344599
4	113247400	113250199
4	113257400	113259999
4	113320600	113326399
4	113336400	113344599
4	113345200	113346599
4	113354800	113360799
4	113364200	113366599
4	113368800	113377599
4	113383000	113392399
4	113411600	113423199
4	113432400	113434199
20	31888600	31894599
2	240233400	240234999
6	43620400	43624799
7	94728000	94728599
11	57532000	57533599
5	133859000	133887399
1	214368800	214373199
3	45694000	45695599
3	45743800	45746199
3	45757400	45758799
3	45799000	45799799
3	45855000	45856999
3	45870400	45874199
3	45874800	45876999
3	45882800	45884199
3	45887000	45890199
19	38888600	38890199
19	38973800	38974399
3	47382000	47382999
20	4006800	4008799
1	64246000	64249199
5	158026600	158031599
5	158117200	158121199
5	158121800	158135999
5	158154600	158188399
4	167171200	167172199
2	85207800	85213599
4	71796400	71799199
4	71811200	71816199
20	30789200	30795399
14	45519600	45521199
14	45722400	45723799
14	45727200	45729799
14	45735800	45743799
14	45757000	45759599
14	45795000	45800199
3	8720200	8722799
3	8723400	8724799
7	58210400	58211199
5	62199000	62210999
5	62216600	62219199
5	62241200	62246799
11	45378200	45383399
11	45389200	45390999
8	97760000	97761799
8	97787200	97788399
15	85885600	85886599
15	85951400	85953399
15	86025600	86026799
15	86034400	86035399
15	86052600	86054599
15	86104400	86106199
9	1169200	1169999
9	1665600	1667599
2	24510400	24518199
2	24518800	24519599
2	237881200	237882999
7	63625800	63627599
1	23967600	23969599
3	1056600	1057399
3	47675600	47680799
2	201275000	201308999
2	201388400	201389199
2	201395000	201395599
8	95301400	95302399
10	73262600	73264999
10	73266000	73280999
10	73284600	73300999
10	85031000	85038999
10	85045200	85055799
12	42458800	42516399
10	73316000	73365999
10	73366600	73376199
10	73376800	73376999
12	42133400	42134599
7	11244800	11259599
4	66644400	66652599
4	66675400	66679199
4	66684600	66685999
4	66688000	66692799
4	66693600	66704999
4	66705600	66707199
4	66717400	66724399
4	66725400	66731399
4	66732200	66747399
4	66748800	66761399
4	66768600	66777999
4	66778600	66783999
4	66784600	66791999
4	66794800	66803199
4	66807800	66813799
4	66814600	66822999
4	66830800	66847799
6	125448800	125457599
6	125497800	125503999
6	125518000	125518399
4	72154400	72155399
10	94466600	94479199
5	14504200	14504799
3	177184600	177185999
