chr	start	end
chr16	18087400	18090599
chr16	18132800	18134399
chr16	18165400	18167799
chr16	18217600	18224199
chr16	18225200	18227599
chr16	18228200	18232399
chr16	18234000	18235599
chr16	18248200	18250599
chr16	18251600	18254199
chr16	18281400	18284199
chr16	18287200	18289599
chr16	18337000	18337799
chr16	18340400	18342599
chr16	18346600	18349199
chr16	18349800	18350999
chr16	18357800	18359999
chr16	18383200	18387399
chr16	18392800	18393999
chr16	18394600	18397799
chr16	18399000	18402799
chr16	18403400	18405399
chr16	18409600	18412599
chr16	18425200	18427799
chr16	18448600	18452199
chr16	18458000	18460999
chr16	18462600	18464399
chr16	18469400	18472399
chr16	18477000	18478799
chr16	18497600	18501999
chr16	18554600	18557599
chr16	18563000	18565599
chr16	18580200	18584799
chr16	18587800	18589999
chr16	18603600	18606999
chr16	18618000	18623199
chr16	18626000	18631999
chr16	18777000	18782799
chr16	18796600	18800399
chr16	18812200	18814599
chr16	18876000	18878399
chr16	20383800	20387399
chr16	20398800	20401399
chr16	20418200	20422399
chr16	20501800	20504599
chr16	20519000	20524199
chr16	20524800	20527799
chr16	20535400	20538799
chr16	20547800	20549599
chr16	20589400	20591599
chr16	20658000	20660199
chr16	20672800	20675799
chr16	20677600	20680599
chr16	20690200	20692399
chr16	20693000	20696399
chr16	20697600	20703799
chr16	20706000	20708999
chr16	20710200	20717799
chr16	20731000	20736999
chr16	20819000	20823199
chr16	21209200	21212999
chr16	21221600	21223799
chr16	21242800	21249399
chr16	21425600	21427799
chr16	21443600	21444799
chr16	21471800	21475199
chr16	21486000	21487799
chr16	21502400	21503599
chr16	21638800	21640599
chr16	21945600	21948199
chr16	21958000	21961999
chr16	22013400	22016799
chr16	22030800	22034199
chr16	22265200	22267399
chr16	22438800	22441799
chr16	22571200	22573399
chr16	22599600	22601599
chr16	22888800	22890999
chr16	23223600	23226599
chr16	23231200	23233799
chr16	23265200	23270399
chr16	23271000	23274399
chr16	23483000	23485399
chr16	23983000	23984999
chr16	24392000	24395199
chr16	24428200	24431799
chr16	25058000	25060599
chr16	26105000	26106599
chr16	26581400	26582999
chr16	28910200	28913999
chr16	28927200	28929599
chr16	29515800	29517599
chr16	29813000	29817199
chr16	29829200	29831199
chr16	29930000	29931399
chr16	29959000	29960999
chr16	30010400	30015199
chr16	30017800	30021199
chr16	30021800	30024399
chr16	30062000	30064599
chr16	30065600	30067399
chr16	30193400	30195999
chr16	30260400	30262199
chr16	30263200	30266599
chr16	30269000	30270799
chr16	30272000	30276599
chr16	30307400	30309799
chr16	30388000	30391199
chr16	30516800	30519599
chr16	30521200	30523399
chr16	30527600	30528799
chr16	30529400	30531999
chr16	30542000	30542999
chr16	30552400	30554799
chr16	30583800	30586399
chr16	30594200	30597799
chr16	30599800	30602199
chr16	30603000	30604999
chr16	30956200	30957799
chr16	30960200	30964199
chr16	30970400	30973599
chr16	30979000	30982799
chr16	30983400	30986599
chr16	30992200	30995199
chr16	30996000	30998199
chr16	31024000	31026799
chr16	31028400	31031399
chr16	31047400	31052399
chr16	31056200	31059599
chr16	31062200	31069799
chr16	31079000	31082399
chr16	31131400	31134199
chr16	31164200	31165799
chr16	31191800	31193999
chr16	31199600	31201399
chr16	31271600	31273599
chr16	31274200	31276999
chr16	31295400	31297999
chr16	31310400	31312999
chr16	31428000	31430399
chr16	31451200	31453399
chr16	31575000	31576399
chr16	31661600	31664799
chr16	31878600	31884199
chr16	31889800	31898999
chr16	31929000	31934199
chr16	31937600	31938599
chr16	31945800	31947399
chr16	31969200	31971199
chr16	31995000	31998399
chr16	32077400	32079799
chr16	32103600	32105199
chr16	32140600	32146199
chr16	32276400	32278599
chr16	32430400	32431999
chr16	32439000	32441399
chr16	32477800	32479799
chr16	32487200	32489199
chr16	32496600	32498999
chr16	32503800	32504999
chr16	32509400	32514399
chr16	32555600	32556999
chr16	32644400	32646999
chr16	32655800	32659199
chr16	32661200	32662399
chr16	32665200	32666799
chr16	32671600	32672599
chr16	32678200	32679799
chr16	32680400	32683599
chr16	32738200	32739199
chr16	32774000	32776399
chr16	32825200	32827199
chr16	33006800	33010999
chr16	33016400	33018599
chr16	33061000	33064199
chr16	33184800	33186399
chr16	33200400	33202599
chr16	33294800	33296999
chr16	33300000	33303399
chr16	33380200	33382599
chr16	33398800	33400799
chr16	33520000	33522999
chr16	33560200	33561999
chr16	33573800	33575999
chr16	33576600	33578599
chr16	33579200	33581199
chr16	33582000	33584399
chr16	33585000	33586199
chr16	33589200	33593199
chr16	33681200	33683399
chr16	33684000	33688799
chr16	33690000	33692599
chr16	33694600	33697399
chr16	33700000	33703399
chr16	33704400	33705799
chr16	33706400	33709199
chr16	33733800	33735799
chr16	33748800	33750199
chr16	33766600	33770199
chr16	33789200	33792199
chr16	33832000	33834399
chr16	33837800	33840799
chr16	33860200	33862799
chr16	33875200	33878799
chr16	33900400	33904799
chr16	33912800	33916399
chr16	33919200	33921799
chr16	33930600	33933399
chr16	33942800	33945199
chr16	33983600	33987199
chr16	33987800	33991999
chr16	34048000	34050799
chr16	34072200	34075199
chr16	34112000	34112999
chr16	34211200	34214399
chr16	34261000	34263599
chr16	34328800	34330199
chr16	34381200	34384599
chr16	34468800	34471999
chr16	34477400	34478399
chr16	34513400	34517999
chr16	34573800	34574599
chr16	34901600	34906199
chr16	34919400	34921199
chr16	34921800	34928999
chr16	34937000	34941399
chr16	34944600	34948999
chr16	34982200	34983399
chr16	34989600	34992999
chr16	35051800	35053799
chr16	35153600	35155199
chr16	35155800	35158199
chr16	35183400	35185999
chr16	35188200	35191599
chr16	35195400	35197199
chr16	35217000	35219199
chr16	35256200	35258399
chr16	35264200	35268199
chr16	35298000	35299999
chr16	35458800	35459999
chr16	35469200	35471799
chr16	35541200	35542999
chr16	35870600	35871799
chr16	35981400	35983999
chr16	36933400	36935199
chr16	36960600	36964399
chr16	38088200	38089999
chr16	38255200	38257599
chr16	38305800	38307599
chr16	38331000	38333199
chr16	38368400	38370999
chr16	38480800	38482799
chr16	38510600	38513999
chr16	38554600	38557599
chr16	38601600	38604999
chr16	38614400	38616799
chr16	38623600	38624599
chr16	38625200	38630799
chr16	38671000	38674999
chr16	43438400	43440999
chr16	43464200	43466999
chr16	44138800	44140399
chr16	44151600	44153599
chr16	44745600	44747399
chr16	45095400	45097199
chr16	45148600	45150399
chr16	45823200	45826599
chr16	45843200	45844999
chr16	50428800	50432799
chr16	55823000	55825799
chr16	56039600	56041199
chr16	57166800	57167799
chr16	57395200	57397399
chr16	57528200	57529999
chr16	58669800	58671799
chr16	58672400	58675399
chr16	59600600	59602799
chr16	64851000	64852799
chr16	76291600	76294599
chr16	77013200	77014999
chr16	78376200	78377599
chr16	84819400	84822599
chr16	84829200	84832999
chr16	84834400	84836199
chr16	85172400	85173999
chr16	85802200	85804199
chr16	87360600	87362799
chr16	87385400	87386999
chr16	87435000	87437599
chr16	87438200	87441999
chr16	87453000	87457199
chr16	87698000	87700399
chr16	87714800	87720599
chr16	89805400	89808999
chr16	90217000	90220599
chr16	90283200	90286399
chr16	90385200	90387399
chr16	90460000	90462799
chr16	90486000	90488799
chr16	90722400	90724399
chr16	90735600	90738799
chr16	90753600	90756199
chr16	90762200	90764599
chr16	90782200	90785799
chr16	90792400	90793599
chr16	90799800	90801799
chr16	90807600	90813399
chr16	90828200	90834999
chr16	90842800	90844999
chr16	90848200	90852799
chr16	90868800	90871399
chr16	90888800	90890399
chr16	90896000	90899799
chr16	90924600	90926399
chr16	90930000	90933199
chr16	90934400	90935399
chr16	91010000	91012599
chr16	91043400	91045799
chr16	91221800	91228199
chr16	91376600	91379199
chr16	91405800	91406999
chr16	91407600	91412199
chr16	91423000	91428599
chr16	91462600	91463599
chr16	91504600	91506199
chr16	91512800	91514799
chr16	91526600	91528999
chr16	91547000	91548199
chr16	91554000	91555799
chr16	91561400	91564799
chr16	91592200	91594199
chr16	91596800	91598199
chr16	91718400	91720999
chr16	91855000	91858399
chr16	91861400	91863799
chr16	91888400	91889399
chr16	91898400	91901199
chr16	91906600	91909399
chr16	91914000	91916999
chr16	91923000	91925199
chr16	91926800	91928399
chr16	91940400	91943599
chr16	92323400	92325399
chr16	92393000	92397399
chr16	92400600	92403199
chr16	92407800	92411599
chr16	92412200	92414799
chr16	92443000	92447599
chr16	92448400	92451599
chr16	92454600	92458799
chr16	92465600	92467799
chr16	92663800	92667999
chr16	92669600	92671799
chr16	92818600	92820999
chr16	93367800	93370199
chr16	93458200	93459599
chr16	93584400	93587199
chr16	93596200	93598799
chr16	93603200	93605599
chr16	93627600	93628599
chr16	93712000	93714999
chr16	93717000	93718999
chr16	93753800	93755799
chr16	93756600	93759799
chr16	93798800	93800599
chr16	93803600	93806999
chr16	93919000	93921399
chr16	93991600	93993399
chr16	94083400	94088599
chr16	94089400	94092599
chr16	94150200	94152599
chr16	94275000	94277199
chr16	94289800	94292399
chr16	94301600	94303599
chr16	94327200	94329399
chr16	94495800	94498399
chr16	94518800	94521199
chr16	94624800	94626399
chr16	94627000	94629199
chr16	94640800	94642199
chr16	94790800	94795799
chr16	94809200	94811599
chr16	94857200	94860599
chr16	94994600	94997999
chr16	95358800	95361799
chr16	95550400	95552199
chr16	95584600	95586399
chr16	95702000	95703199
chr16	95708000	95710599
chr16	95713800	95715599
chr16	95838800	95841799
chr16	95867000	95870799
chr16	95899200	95901999
chr16	95922600	95924199
chr16	95975800	95981199
chr16	96078400	96084599
chr16	96087600	96091399
chr16	96148800	96150999
chr16	96158200	96159599
chr16	96165400	96168399
chr16	96203600	96206199
chr16	96278600	96281599
chr16	97530800	97534599
chr16	97554400	97556599
chr16	97565000	97566399
chr16	97806000	97811199
chr16	97851000	97853799
chr17	3084000	3085999
chr17	3113600	3115599
chr17	4993800	4996599
chr17	5016000	5018599
chr17	5020800	5024799
chr17	5050800	5053799
chr17	5056800	5059399
chr17	5081200	5083399
chr17	5104200	5110399
chr17	5121800	5124199
chr17	5131400	5133399
chr17	5146000	5148399
chr17	5177400	5179399
chr17	5195800	5197399
chr17	5246000	5247999
chr17	5248600	5250799
chr17	5278800	5282199
chr17	5288800	5291399
chr17	5293400	5295399
chr17	5334600	5337999
chr17	5395200	5398399
chr17	5417000	5419399
chr17	5422600	5424199
chr17	5426400	5429399
chr17	5491600	5498399
chr17	5619400	5620599
chr17	5720200	5723999
chr17	5751200	5751999
chr17	5800600	5805199
chr17	5815600	5817799
chr17	5892600	5895399
chr17	5938200	5940199
chr17	5957400	5963999
chr17	5965200	5966999
chr17	6017000	6018999
chr17	6023400	6027399
chr17	6077800	6079999
chr17	6106000	6107999
chr17	6274400	6275999
chr17	6279400	6282399
chr17	6611400	6613799
chr17	6649200	6653999
chr17	6732600	6736999
chr17	6741000	6743999
chr17	6746200	6750599
chr17	6753400	6754799
chr17	6756000	6760199
chr17	6767600	6769799
chr17	6782200	6784399
chr17	6922400	6927199
chr17	6978200	6980599
chr17	7075400	7078799
chr17	7178600	7182399
chr17	7235200	7236799
chr17	7240400	7242599
chr17	7253800	7255799
chr17	7259000	7261599
chr17	7277800	7279799
chr17	7299600	7301599
chr17	7382800	7388399
chr17	7826800	7829799
chr17	7956400	7956799
chr17	8127800	8131599
chr17	8147600	8150399
chr17	8280600	8284799
chr17	8312400	8314799
chr17	8327000	8328999
chr17	8340000	8342999
chr17	8358800	8360399
chr17	8361600	8364199
chr17	8799600	8803799
chr17	8804400	8811399
chr17	8812400	8816199
chr17	8843200	8845399
chr17	8922600	8924999
chr17	8980400	8983799
chr17	10328200	10329799
chr17	10444800	10445599
chr17	10451400	10452799
chr17	10475000	10479399
chr17	10494200	10497799
chr17	12209400	12211399
chr17	12212800	12215599
chr17	12256600	12259799
chr17	12300200	12304199
chr17	12660000	12661799
chr17	12663600	12669799
chr17	12680600	12685999
chr17	12700400	12702399
chr17	12726000	12727599
chr17	12747800	12749799
chr17	12765600	12768399
chr17	12769000	12773199
chr17	12777400	12779799
chr17	12799200	12801599
chr17	12904600	12906799
chr17	12915200	12917399
chr17	12991800	12992999
chr17	13004800	13007199
chr17	13111800	13117799
chr17	13487800	13491199
chr17	13531000	13532799
chr17	13659000	13660199
chr17	13689000	13691599
chr17	13708800	13714599
chr17	13760200	13761599
chr17	14942800	14944199
chr17	14960800	14962999
chr17	14988400	14994199
chr17	15024400	15025599
chr17	15052400	15055199
chr17	15064400	15066399
chr17	15373200	15376599
chr17	15406800	15409599
chr17	15703600	15706199
chr17	15829400	15831199
chr17	17277800	17280399
chr17	17623400	17625599
chr17	17827800	17830799
chr17	17835000	17837799
chr17	20965200	20967199
chr17	23552000	23554199
chr17	23557400	23560399
chr17	23562800	23566199
chr17	23602800	23606199
chr17	23629800	23632799
chr17	23641600	23645399
chr17	23660600	23662399
chr17	23669200	23670799
chr17	23672000	23674999
chr17	23706800	23710599
chr17	23711800	23712999
chr17	23720000	23723999
chr17	23735200	23745599
chr17	23748400	23752999
chr17	23756400	23758199
chr17	23758800	23761599
chr17	23763200	23765599
chr17	23768000	23772199
chr17	23777600	23780399
chr17	23785400	23791399
chr17	23806600	23809199
chr17	23818600	23821399
chr17	23822000	23823399
chr17	23828600	23835199
chr17	23841400	23844999
chr17	23879200	23881799
chr17	23954600	23955999
chr17	23993800	23995399
chr17	23996200	24001199
chr17	24022600	24024399
chr17	24053400	24054399
chr17	24061200	24063999
chr17	24066800	24068799
chr17	24138600	24143199
chr17	24158000	24162399
chr17	24165000	24168199
chr17	24168800	24173199
chr17	24173800	24176799
chr17	24193600	24195799
chr17	24199000	24200799
chr17	24204400	24213999
chr17	24217600	24221999
chr17	24239800	24243399
chr17	24351600	24356599
chr17	24376200	24379599
chr17	24398400	24400999
chr17	24401800	24403599
chr17	24415000	24416799
chr17	24428800	24431199
chr17	24433400	24436799
chr17	24440000	24442399
chr17	24443400	24445599
chr17	24446200	24447999
chr17	24448600	24449999
chr17	24451000	24452799
chr17	24453600	24455199
chr17	24470000	24471399
chr17	24473000	24475999
chr17	24482400	24487199
chr17	24487800	24489999
chr17	24495000	24496999
chr17	24514600	24516799
chr17	24518600	24523399
chr17	24529000	24532199
chr17	24533200	24533799
chr17	24550200	24553399
chr17	24556600	24560799
chr17	24564600	24565999
chr17	24566800	24568799
chr17	24573800	24576199
chr17	24577000	24580799
chr17	24581400	24584799
chr17	24585600	24587799
chr17	24588800	24595599
chr17	24598200	24603799
chr17	24609000	24611199
chr17	24612400	24615799
chr17	24617400	24619399
chr17	24620000	24629399
chr17	24631800	24644999
chr17	24647800	24654999
chr17	24657200	24662799
chr17	24665400	24668599
chr17	24673400	24677199
chr17	24677800	24679599
chr17	24691800	24694399
chr17	24695000	24696799
chr17	24698800	24703199
chr17	24704000	24705999
chr17	24720200	24721399
chr17	24722400	24724399
chr17	24727800	24729399
chr17	24734800	24742799
chr17	24752600	24754399
chr17	24859000	24862999
chr17	24877000	24888199
chr17	24890000	24892399
chr17	24894200	24903999
chr17	24904600	24906599
chr17	24907400	24910399
chr17	24913400	24914799
chr17	24934800	24936999
chr17	24959000	24961199
chr17	25011000	25014599
chr17	25030400	25031599
chr17	25038600	25039399
chr17	25054000	25059199
chr17	25066200	25067999
chr17	25069400	25073399
chr17	25076800	25080399
chr17	25085200	25089999
chr17	25098000	25100399
chr17	25104800	25108599
chr17	25110000	25111799
chr17	25112400	25116199
chr17	25120600	25121799
chr17	25132800	25134999
chr17	25145000	25147799
chr17	25151200	25157399
chr17	25162400	25166199
chr17	25167200	25170999
chr17	25171600	25174399
chr17	25182200	25186599
chr17	25188200	25189999
chr17	25199800	25203999
chr17	25210200	25212399
chr17	25219000	25220999
chr17	25222000	25223999
chr17	25226400	25229799
chr17	25239800	25243599
chr17	25246800	25249399
chr17	25253200	25255799
chr17	25256400	25260999
chr17	25265800	25274799
chr17	25296600	25297599
chr17	25364400	25368999
chr17	25374000	25376399
chr17	25384200	25386599
chr17	25400000	25403599
chr17	25408400	25409999
chr17	25413800	25417399
chr17	25423200	25426999
chr17	25429200	25435799
chr17	25467600	25478399
chr17	25482200	25489799
chr17	25490400	25493599
chr17	25566200	25569199
chr17	25583000	25585799
chr17	25589400	25591599
chr17	25593600	25595399
chr17	25597600	25599599
chr17	25607200	25610399
chr17	25611000	25615599
chr17	25625600	25632199
chr17	25632800	25635799
chr17	25647600	25654999
chr17	25657000	25664399
chr17	25696200	25697999
chr17	25715000	25717999
chr17	25720000	25724999
chr17	25730600	25737999
chr17	25748400	25749599
chr17	25752400	25757199
chr17	25772200	25776399
chr17	25778200	25783599
chr17	25786600	25793599
chr17	25808000	25811399
chr17	25820400	25822999
chr17	25824600	25829999
chr17	25832600	25849999
chr17	25850600	25853799
chr17	25858600	25861999
chr17	25863000	25865599
chr17	25869800	25877199
chr17	25882200	25883599
chr17	25884200	25886599
chr17	25887200	25890199
chr17	25914400	25915999
chr17	25922000	25924399
chr17	25928600	25931599
chr17	25934600	25939199
chr17	25940200	25949999
chr17	25950600	25954999
chr17	25957800	25960999
chr17	25961600	25968599
chr17	25982000	25983599
chr17	25989600	25992799
chr17	25997600	25999399
chr17	26003400	26009199
chr17	26010000	26012799
chr17	26021600	26025799
chr17	26034000	26036999
chr17	26063400	26066199
chr17	26066800	26069599
chr17	26086600	26090999
chr17	26115800	26118599
chr17	26119200	26124799
chr17	26183000	26184799
chr17	26191400	26194399
chr17	26196800	26200199
chr17	26200800	26202799
chr17	26205600	26208999
chr17	26218800	26224199
chr17	26251400	26253399
chr17	26411800	26412999
chr17	26413600	26416399
chr17	26417800	26421799
chr17	26430800	26433599
chr17	26434200	26436599
chr17	26437200	26439799
chr17	26443200	26451199
chr17	26506200	26508399
chr17	26509200	26515999
chr17	26542800	26544199
chr17	26561800	26565399
chr17	26568200	26573199
chr17	26573800	26578799
chr17	26582600	26584399
chr17	26587800	26588999
chr17	26592000	26598799
chr17	26600600	26607199
chr17	26608000	26612399
chr17	26613000	26618999
chr17	26623000	26627199
chr17	26629600	26635999
chr17	26636600	26638399
chr17	26640200	26642199
chr17	26643600	26651399
chr17	26654400	26657599
chr17	26688400	26692799
chr17	26790400	26796199
chr17	26872200	26873799
chr17	26874400	26876399
chr17	26883400	26888999
chr17	26889600	26891799
chr17	26894200	26898399
chr17	26913200	26916199
chr17	26917200	26918399
chr17	26922800	26925599
chr17	26932800	26935599
chr17	26936800	26940399
chr17	26944400	26949399
chr17	26950400	26955799
chr17	26959000	26963199
chr17	26966800	26969599
chr17	26996000	26998599
chr17	26999400	27002199
chr17	27004200	27005999
chr17	27024800	27026199
chr17	27029000	27032799
chr17	27035000	27038399
chr17	27052600	27055999
chr17	27064800	27069999
chr17	27070800	27073399
chr17	27074200	27075399
chr17	27077400	27078999
chr17	27086600	27088999
chr17	27101200	27105199
chr17	27112400	27120399
chr17	27121200	27124399
chr17	27149800	27153799
chr17	27154800	27155599
chr17	27160000	27162399
chr17	27164000	27165999
chr17	27167000	27168999
chr17	27189400	27191999
chr17	27194000	27197399
chr17	27199000	27204399
chr17	27206400	27210599
chr17	27341200	27346799
chr17	27422800	27423799
chr17	27424600	27427199
chr17	27431800	27435199
chr17	27438600	27440599
chr17	27457200	27462199
chr17	27470000	27477999
chr17	27480000	27482399
chr17	27493800	27496199
chr17	27497800	27501399
chr17	27505400	27516599
chr17	27520600	27523399
chr17	27529000	27532599
chr17	27555800	27557999
chr17	27561000	27562799
chr17	27563600	27568599
chr17	27576400	27583399
chr17	27584200	27589799
chr17	27595400	27597799
chr17	27610600	27612999
chr17	27613600	27615799
chr17	27618200	27620399
chr17	27622800	27625599
chr17	27631200	27634199
chr17	27637200	27640599
chr17	27653600	27657799
chr17	27669600	27671599
chr17	27675000	27678999
chr17	27685200	27689599
chr17	27699000	27701999
chr17	27711600	27714799
chr17	27716800	27720599
chr17	27722400	27727399
chr17	27730800	27732399
chr17	27733200	27735799
chr17	27746600	27754599
chr17	27760600	27764799
chr17	27765600	27767199
chr17	27783000	27784999
chr17	27787600	27791599
chr17	27800800	27805599
chr17	27817000	27819199
chr17	27819800	27822799
chr17	27846000	27848999
chr17	27852200	27856999
chr17	27861400	27863999
chr17	27871200	27874599
chr17	27876600	27881399
chr17	27884200	27887599
chr17	27888200	27890199
chr17	27898600	27899999
chr17	27906800	27909999
chr17	27910600	27912199
chr17	27924400	27926199
chr17	27927000	27928799
chr17	27936400	27939399
chr17	27961800	27964599
chr17	27965200	27967599
chr17	27968600	27972599
chr17	27973400	27982199
chr17	27982800	27987599
chr17	27993600	27995399
chr17	27999600	28006999
chr17	28007600	28014399
chr17	28020200	28027399
chr17	28037400	28043999
chr17	28044600	28046999
chr17	28047600	28054799
chr17	28058400	28061999
chr17	28063600	28069399
chr17	28071600	28074399
chr17	28075400	28080799
chr17	28082600	28084999
chr17	28138400	28140399
chr17	28141400	28143199
chr17	28148600	28150999
chr17	28151800	28154399
chr17	28157400	28159999
chr17	28166400	28168599
chr17	28169200	28170399
chr17	28172800	28174399
chr17	28175000	28178399
chr17	28179000	28180399
chr17	28185200	28187599
chr17	28188200	28190999
chr17	28196600	28198399
chr17	28199200	28203999
chr17	28204600	28208799
chr17	28222400	28226399
chr17	28227400	28232199
chr17	28237400	28246199
chr17	28247000	28247799
chr17	28251000	28252999
chr17	28259000	28262399
chr17	28263400	28267599
chr17	28277000	28281799
chr17	28285400	28287199
chr17	28293000	28295799
chr17	28300600	28303399
chr17	28309600	28312399
chr17	28313600	28318399
chr17	28319000	28322999
chr17	28323800	28329799
chr17	28337600	28339599
chr17	28340400	28341599
chr17	28342600	28346999
chr17	28348200	28351399
chr17	28362200	28366999
chr17	28399400	28401399
chr17	28420400	28422399
chr17	28423200	28424799
chr17	28466200	28467799
chr17	28484800	28489199
chr17	28494200	28498599
chr17	28504800	28508199
chr17	28511600	28513199
chr17	28514000	28517999
chr17	28518800	28520999
chr17	28523000	28527599
chr17	28528800	28533399
chr17	28546000	28547599
chr17	28550600	28552999
chr17	28556600	28558799
chr17	28575400	28579599
chr17	28620800	28622799
chr17	28624200	28626199
chr17	28646200	28649399
chr17	28687200	28689799
chr17	28717600	28719999
chr17	28805400	28810799
chr17	28815800	28818799
chr17	28822400	28824199
chr17	28829400	28831599
chr17	28834600	28836799
chr17	28879000	28880999
chr17	28902800	28906599
chr17	28912200	28915599
chr17	28926600	28930799
chr17	28951200	28953999
chr17	28962000	28964199
chr17	29005600	29007999
chr17	29018400	29022399
chr17	29043600	29046599
chr17	29055400	29059399
chr17	29060600	29066999
chr17	29070400	29073399
chr17	29077000	29078599
chr17	29094000	29095199
chr17	29095800	29098399
chr17	29153800	29156799
chr17	29161200	29163799
chr17	29165200	29167999
chr17	29168600	29170199
chr17	29171000	29173599
chr17	29174400	29180799
chr17	29183200	29184599
chr17	29186200	29189199
chr17	29195000	29196599
chr17	29202600	29206999
chr17	29213400	29216799
chr17	29233200	29237599
chr17	29239600	29241599
chr17	29252600	29254999
chr17	29255600	29263199
chr17	29280400	29283799
chr17	29295200	29297999
chr17	29298600	29300799
chr17	29302000	29304199
chr17	29304800	29310599
chr17	29318200	29323199
chr17	29325200	29327799
chr17	29328400	29330599
chr17	29331400	29334999
chr17	29335600	29339799
chr17	29340400	29349999
chr17	29360400	29370399
chr17	29371000	29373199
chr17	29484800	29488199
chr17	29489200	29493599
chr17	29555200	29557399
chr17	29559000	29561599
chr17	29570000	29574199
chr17	29576000	29583199
chr17	29585000	29587199
chr17	29595800	29598199
chr17	29606200	29608199
chr17	29614800	29616999
chr17	29626800	29629999
chr17	29634200	29636999
chr17	29659600	29663799
chr17	29676200	29679599
chr17	29683800	29685999
chr17	29693200	29695799
chr17	29702800	29705599
chr17	29706800	29710799
chr17	29714800	29717999
chr17	29827000	29831599
chr17	29833400	29838599
chr17	29869400	29870999
chr17	29877400	29882599
chr17	29884800	29886399
chr17	29887000	29889599
chr17	29919200	29921199
chr17	29927200	29930199
chr17	29930800	29932799
chr17	29961000	29964199
chr17	29969600	29973399
chr17	29983400	29986199
chr17	30004200	30005999
chr17	30019400	30021799
chr17	30032800	30035199
chr17	30160800	30162599
chr17	30164400	30167599
chr17	30187200	30188799
chr17	30198800	30204199
chr17	30205000	30211599
chr17	30212800	30217199
chr17	30218000	30220999
chr17	30221600	30227599
chr17	30238600	30240599
chr17	30288600	30291599
chr17	30336400	30338399
chr17	30373600	30378599
chr17	30440800	30443199
chr17	30462400	30464799
chr17	30465600	30468599
chr17	30633400	30635799
chr17	30653600	30655599
chr17	30967800	30969399
chr17	30986400	30989799
chr17	31056800	31058799
chr17	31059600	31061799
chr17	31068200	31071599
chr17	31094000	31095599
chr17	31098800	31102799
chr17	31108400	31110599
chr17	31221600	31224999
chr17	31276400	31278399
chr17	31295800	31300599
chr17	31304800	31308399
chr17	31320800	31326399
chr17	31335000	31340399
chr17	31349000	31350199
chr17	31384800	31388799
chr17	31389400	31393199
chr17	31401400	31404399
chr17	31407600	31409399
chr17	31415200	31418799
chr17	31423200	31425799
chr17	31431200	31437799
chr17	31465000	31470599
chr17	31493800	31496799
chr17	31502400	31507999
chr17	31519600	31522199
chr17	31527000	31528999
chr17	31581200	31584199
chr17	31588800	31591399
chr17	31612200	31613399
chr17	31614200	31615399
chr17	31619600	31622799
chr17	31624200	31627399
chr17	31631000	31640399
chr17	31655400	31659399
chr17	31676800	31683199
chr17	31846600	31851999
chr17	31854800	31856399
chr17	31857200	31859999
chr17	31941600	31944599
chr17	31972800	31974999
chr17	31983600	31985599
chr17	32020800	32025199
chr17	32030400	32032799
chr17	32039400	32042399
chr17	32061000	32063199
chr17	32088400	32092399
chr17	32097600	32103999
chr17	32105200	32107199
chr17	32110000	32112799
chr17	32113600	32115399
chr17	32116000	32120599
chr17	32121200	32124799
chr17	32157800	32159399
chr17	32161800	32166799
chr17	32189400	32190799
chr17	32195400	32198199
chr17	32212400	32213999
chr17	32221200	32224199
chr17	32284000	32285199
chr17	32312200	32314199
chr17	32316000	32317799
chr17	32318600	32322399
chr17	32333400	32337599
chr17	32353600	32357599
chr17	32359600	32361599
chr17	32362800	32364399
chr17	32391400	32394199
chr17	32467800	32469599
chr17	32481800	32483399
chr17	32491800	32494199
chr17	32945800	32948999
chr17	32950200	32952799
chr17	33521600	33525799
chr17	33554400	33558999
chr17	33626600	33631999
chr17	33640600	33643199
chr17	33746000	33750199
chr17	33757800	33760399
chr17	33776400	33778199
chr17	33810800	33812999
chr17	33815600	33819799
chr17	33821400	33824799
chr17	33885800	33887599
chr17	33909600	33910199
chr17	33910800	33913199
chr17	33916400	33923199
chr17	33925000	33926399
chr17	33928600	33932399
chr17	33935800	33941799
chr17	33946400	33948599
chr17	33949800	33955599
chr17	33961000	33962799
chr17	33963600	33968999
chr17	33972400	33976799
chr17	33995000	33996599
chr17	33997200	33999999
chr17	34022200	34023599
chr17	34024400	34034999
chr17	34035600	34039999
chr17	34040800	34042799
chr17	34046400	34049799
chr17	34073200	34075399
chr17	34076000	34078399
chr17	34093000	34095399
chr17	34111200	34114599
chr17	34119600	34123199
chr17	34124400	34132399
chr17	34133200	34137399
chr17	34138000	34140399
chr17	34157200	34162199
chr17	34185800	34194999
chr17	34200000	34202599
chr17	34203200	34210999
chr17	34213600	34216199
chr17	34236200	34239399
chr17	34240000	34243199
chr17	34280200	34284399
chr17	34314000	34315199
chr17	34471800	34475399
chr17	34515600	34518599
chr17	34564400	34574799
chr17	34575400	34578599
chr17	34580800	34584599
chr17	34591800	34594799
chr17	34595400	34603599
chr17	34606200	34606999
chr17	34610200	34612199
chr17	34612800	34616799
chr17	34630200	34631599
chr17	34645800	34654599
chr17	34668800	34671799
chr17	34681200	34682399
chr17	34683000	34687199
chr17	34692400	34697599
chr17	34698200	34702999
chr17	34708800	34711799
chr17	34713800	34719799
chr17	34729200	34733799
chr17	34776600	34777399
chr17	34795600	34802599
chr17	34808400	34812599
